,street,county,state,zip
99084,1935  ROCK MOUNTAIN DR  MC CALLA,Jefferson County,AL,351113757
99085,1921  ROCK MOUNTAIN DR  MC CALLA,Jefferson County,AL,351113757
99086,1919  ROCK MOUNTAIN DR  MC CALLA,Jefferson County,AL,351113757
99087,960  LAKESIDE DR  MC CALLA,Jefferson County,AL,351113727
99088,956  LAKESIDE DR  MC CALLA,Jefferson County,AL,351113727
99089,1100  VICTORIA DR  MC CALLA,Jefferson County,AL,351113801
99090,1116  VICTORIA DR  MC CALLA,Jefferson County,AL,35111
99091,1913  LAKESIDE DR  MC CALLA,Jefferson County,AL,351113740
99092,2174  ROCK MOUNTAIN LAKE DR  MC CALLA,Jefferson County,AL,351113762
99093,1016  TALL OAKS CIR  MC CALLA,Jefferson County,AL,35111
99094,8560  BEAU RIDGE LN  MC CALLA,Jefferson County,AL,351114135
99095,8201  BEAU RIDGE LN  MC CALLA,Jefferson County,AL,35111
99096,7211  SPRINGER RD  MC CALLA,Jefferson County,AL,35111
99097,7111  LOWETOWN RD  MC CALLA,Jefferson County,AL,35111
99098,1151  LAKE PARK DR  MC CALLA,Jefferson County,AL,351113809
99099,1066  CRESTVIEW DR  MC CALLA,Jefferson County,AL,35111
99100,1081  CRESTVIEW DR  MC CALLA,Jefferson County,AL,35111
99101,1134  ROCK CREST DR  MC CALLA,Jefferson County,AL,351113804
99102,1139  ROCK CREST DR  MC CALLA,Jefferson County,AL,351113806
99103,7395  MAUL DR  MC CALLA,Jefferson County,AL,351113947
99104,7490  LOWETOWN RD  MC CALLA,Jefferson County,AL,351113932
99105,6016  SMITHERMAN LN  MC CALLA,Jefferson County,AL,35111
99106,6157  WOODVIEW LN  MC CALLA,Jefferson County,AL,351113903
99107,6156  WOODVIEW LN  MC CALLA,Jefferson County,AL,351113948
99108,501  WATERSIDE CIR  MC CALLA,Jefferson County,AL,351113826
99109,6955  MEADOW RIDGE DR  MC CALLA,Jefferson County,AL,351113957
99110,6935  MEADOW RIDGE DR  MC CALLA,Jefferson County,AL,351113957
99111,6826  OAKLAWN LN  MC CALLA,Jefferson County,AL,351113964
99112,6846  OAKLAWN LN  MC CALLA,Jefferson County,AL,351113964
99113,6805  OAKLAWN LN  MC CALLA,Jefferson County,AL,351113961
99114,6958  MEADOW RIDGE DR  MC CALLA,Jefferson County,AL,351113958
99115,6791  RIDGECREST CIR  MC CALLA,Jefferson County,AL,351113959
99116,6753  RIDGECREST CIR  MC CALLA,Jefferson County,AL,351113959
99117,6731  RIDGECREST CIR  MC CALLA,Jefferson County,AL,351113959
99118,7098  SUMMERDALE DR  MC CALLA,Jefferson County,AL,351113962
99119,7087  SUMMERDALE DR  MC CALLA,Jefferson County,AL,351113963
99120,7060  SUMMERDALE DR  MC CALLA,Jefferson County,AL,351113962
99121,6726  RIDGECREST CIR  MC CALLA,Jefferson County,AL,351113960
99122,6746  RIDGECREST CIR  MC CALLA,Jefferson County,AL,351113960
99123,6758  RIDGECREST CIR  MC CALLA,Jefferson County,AL,351113960
99124,6774  RIDGECREST CIR  MC CALLA,Jefferson County,AL,351113960
99125,6854  OAKLAWN LN  MC CALLA,Jefferson County,AL,351113964
99126,6886  OAKLAWN LN  MC CALLA,Jefferson County,AL,351113964
99127,6914  OLD TUSCALOOSA HWY  MC CALLA,Jefferson County,AL,351113905
99128,6604  OLD TUSCALOOSA HWY  MC CALLA,Jefferson County,AL,35111
99129,5919  KELLY DR  MC CALLA,Jefferson County,AL,351113631
99130,2552  SADLER RIDGE RD  MC CALLA,Jefferson County,AL,351113331
99131,5535  EASTERN VALLEY RD  MC CALLA,Jefferson County,AL,351113307
99132,5551  MCASHAN DR  MC CALLA,Jefferson County,AL,35111
99133,2549  SADLER RIDGE RD  MC CALLA,Jefferson County,AL,351113360
99134,5528  EASTERN VALLEY RD  MC CALLA,Jefferson County,AL,351113301
99135,6961  ABERNATHY RD  MC CALLA,Jefferson County,AL,351113327
99136,6516  VINTAGE ST  MC CALLA,Jefferson County,AL,351113471
99137,5250  VINTAGE WAY  MC CALLA,Jefferson County,AL,351113450
99138,5247  VINTAGE WAY  MC CALLA,Jefferson County,AL,351113447
99139,6522  VINTAGE CIR  MC CALLA,Jefferson County,AL,351113453
99140,6534  VINTAGE CIR  MC CALLA,Jefferson County,AL,351113453
99141,6413  HERITAGE WAY  MC CALLA,Jefferson County,AL,35111
99142,6420  HERITAGE WAY  MC CALLA,Jefferson County,AL,351113487
99143,5095  HATCHER RD  MC CALLA,Jefferson County,AL,351113426
99144,5088  HATCHER RD  MC CALLA,Jefferson County,AL,35111
99145,5909  HERITAGE CIR  MC CALLA,Jefferson County,AL,351113488
99146,6631  VINTAGE LN  MC CALLA,Jefferson County,AL,351113489
99147,5360  PINE LN  MC CALLA,Jefferson County,AL,351113359
99148,6717  BURCHFIELD LOOP  MC CALLA,Jefferson County,AL,351113356
99149,6709  BURCHFIELD LOOP  MC CALLA,Jefferson County,AL,351113356
99150,5431  OAK HILL DR  MC CALLA,Jefferson County,AL,351113346
99151,5412  OAK HILL DR  MC CALLA,Jefferson County,AL,351113371
99152,6986  ABERNATHY RD  MC CALLA,Jefferson County,AL,351113320
99153,7195  LOU GEORGE LOOP  BESSEMER,Jefferson County,AL,350226816
99154,7250  LOU GEORGE LOOP  BESSEMER,Jefferson County,AL,35022
99155,5531  TIMBER LEAF WAY  BESSEMER,Jefferson County,AL,350223609
99156,5547  TIMBER LEAF WAY  BESSEMER,Jefferson County,AL,350223609
99157,7706  TIMBER LEAF LN  BESSEMER,Jefferson County,AL,350223610
99158,7700  TIMBER LEAF LN  BESSEMER,Jefferson County,AL,350223610
99159,5512  TIMBER LEAF TRL  BESSEMER,Jefferson County,AL,350223611
99160,5517  TIMBER LEAF TRL  BESSEMER,Jefferson County,AL,350223608
99161,5545  TIMBER LEAF TRL  BESSEMER,Jefferson County,AL,350223608
99162,7709  TIMBER LEAF LN  BESSEMER,Jefferson County,AL,350223612
99163,5510  TIMBER LEAF WAY  BESSEMER,Jefferson County,AL,350223613
99164,5106  RILES DR  BESSEMER,Jefferson County,AL,35022
99165,5096  RILES DR  BESSEMER,Jefferson County,AL,350226987
99166,5605  ORANGE DR  MC CALLA,Jefferson County,AL,351113347
99167,5733  EASTERN VALLEY RD  MC CALLA,Jefferson County,AL,351113309
99168,7252  ABERNATHY RD  MC CALLA,Jefferson County,AL,351113353
99169,7147  MORRIS CIR  MC CALLA,Jefferson County,AL,351113365
99170,5891  EASTERN VALLEY RD  MC CALLA,Jefferson County,AL,351113310
99171,7335  MORRIS LN  MC CALLA,Jefferson County,AL,351113362
99172,5890  EASTERN VALLEY RD  MC CALLA,Jefferson County,AL,351113305
99173,6351  WILLIAMS SPRINGS WAY  MC CALLA,Jefferson County,AL,35111
99174,6317  WILLIAMS SPRINGS WAY  MC CALLA,Jefferson County,AL,351113379
99175,6331  WILLIAMS SPRINGS WAY  MC CALLA,Jefferson County,AL,351113379
99176,6316  WILLIAMS SPRINGS WAY  MC CALLA,Jefferson County,AL,351113378
99177,7319  OLD TANNERY TRL  MC CALLA,Jefferson County,AL,351113385
99178,7183  OLD TUSCALOOSA HWY  MC CALLA,Jefferson County,AL,351113912
99179,7250  PINEVIEW LN  MC CALLA,Jefferson County,AL,351114037
99180,2314  CUMBERLAND LAKE DR  PINSON,Jefferson County,AL,351262044
99181,2110  CUMBERLAND LAKE DR  PINSON,Jefferson County,AL,35126
99182,8978  MARSH MOUNTAIN RD  PINSON,Jefferson County,AL,351262112
99183,332  CUMBERLAND LAKE CIR  PINSON,Jefferson County,AL,351262097
99184,9320  BILL JONES RD  KIMBERLY,Jefferson County,AL,35091
99185,9757  DEERVIEW LN  KIMBERLY,Jefferson County,AL,350913146
99186,9773  DEERVIEW LN  KIMBERLY,Jefferson County,AL,350913146
99187,9808  DEERVIEW LN  KIMBERLY,Jefferson County,AL,350913164
99188,9804  DEERVIEW LN  KIMBERLY,Jefferson County,AL,350913164
99189,9792  DEERVIEW LN  KIMBERLY,Jefferson County,AL,350913145
99190,9822  DEERVIEW LN  KIMBERLY,Jefferson County,AL,350913164
99191,2266  SELF CREEK RD  KIMBERLY,Jefferson County,AL,35091
99192,9051  INDEPENDENCE DR  KIMBERLY,Jefferson County,AL,350913140
99193,9007  LIBERTY PKWY  KIMBERLY,Jefferson County,AL,350913142
99194,9023  LIBERTY PKWY  KIMBERLY,Jefferson County,AL,350913142
99195,1999  SELF CREEK RD  KIMBERLY,Jefferson County,AL,350913175
99196,1810  JUSTICE WAY  KIMBERLY,Jefferson County,AL,350913165
99197,9045  LIBERTY PKWY  KIMBERLY,Jefferson County,AL,350913142
99198,9031  LIBERTY PKWY  KIMBERLY,Jefferson County,AL,35091
99199,1200  JULIE LN  WARRIOR,Jefferson County,AL,351802309
99200,1212  JULIE LN  WARRIOR,Jefferson County,AL,351802309
99201,1220  JULIE LN  WARRIOR,Jefferson County,AL,351802309
99202,9151  NATHAN CIR  WARRIOR,Jefferson County,AL,351802311
99203,1201  JULIE LN  WARRIOR,Jefferson County,AL,351802310
99204,9183  BILL JONES RD  WARRIOR,Jefferson County,AL,351802307
99205,9001  BILL JONES RD  WARRIOR,Jefferson County,AL,351802302
99206,1715  BONE DRY RD  KIMBERLY,Jefferson County,AL,350913101
99207,1701  BONE DRY RD  KIMBERLY,Jefferson County,AL,350913101
99208,9329  BILL JONES RD  KIMBERLY,Jefferson County,AL,350913003
99209,9370  BILL JONES RD  KIMBERLY,Jefferson County,AL,350913002
99210,2004  DARWIN CIR  KIMBERLY,Jefferson County,AL,350913010
99211,2194  MAHAFFEY RD  KIMBERLY,Jefferson County,AL,350913120
99212,9142  HAGOOD RD  KIMBERLY,Jefferson County,AL,350913110
99213,717  KNOPF DR N WARRIOR,Jefferson County,AL,351801065
99214,700  KNOPF DR N WARRIOR,Jefferson County,AL,35180
99215,611  RIDGECREST DR  WARRIOR,Jefferson County,AL,351801063
99216,11000  HWY 31   WARRIOR,Jefferson County,AL,35180
99217,1238  BLACKBURN DR  WARRIOR,Jefferson County,AL,351801006
99218,1391  OLD HAYDEN RD  WARRIOR,Jefferson County,AL,35180
99219,227  TRAFFORD RD  WARRIOR,Jefferson County,AL,351801035
99220,707  MOSLEY ST  WARRIOR,Jefferson County,AL,35180
99221,711  TAVEL DR  WARRIOR,Jefferson County,AL,35180
99222,532  HILLTOP AVE  WARRIOR,Jefferson County,AL,351801227
99223,714  MAIN ST N WARRIOR,Jefferson County,AL,35180
99224,601  MAIN ST N WARRIOR,Jefferson County,AL,351801129
99225,506  BRAKE ST  WARRIOR,Jefferson County,AL,351801112
99226,313  SAWYER DR  WARRIOR,Jefferson County,AL,351801335
99227,105  MITCHELL ST  WARRIOR,Jefferson County,AL,35180
99228,209  KEMP DR  WARRIOR,Jefferson County,AL,35180
99229,105  1ST ST E WARRIOR,Jefferson County,AL,351801501
99230,202  2ND ST E WARRIOR,Jefferson County,AL,351801567
99231,204  2ND ST E WARRIOR,Jefferson County,AL,351801567
99232,216  2ND ST E WARRIOR,Jefferson County,AL,351801567
99233,218  2ND ST E WARRIOR,Jefferson County,AL,351801567
99234,414  THOMAS ST  WARRIOR,Jefferson County,AL,351801343
99235,409  3RD ST E WARRIOR,Jefferson County,AL,351801513
99236,208  LOW ST  WARRIOR,Jefferson County,AL,351801536
99237,405  MUSGROVE DR  WARRIOR,Jefferson County,AL,351801548
99238,8037  ROUSE RD  WARRIOR,Jefferson County,AL,351802503
99239,8183  ROUSE RD  WARRIOR,Jefferson County,AL,351802504
99240,557  WARRIOR JASPER RD  WARRIOR,Jefferson County,AL,351801941
99241,843  ARKADELPHIA RD  WARRIOR,Jefferson County,AL,351802529
99242,418  WHISONANT LN  WARRIOR,Jefferson County,AL,351801600
99243,410  VIEW DR  WARRIOR,Jefferson County,AL,351801608
99244,219  MAIN ST S WARRIOR,Jefferson County,AL,351801537
99245,210  MAIN ST S WARRIOR,Jefferson County,AL,351801569
99246,206  MAIN ST S WARRIOR,Jefferson County,AL,35180
99247,215  LOUISA ST  WARRIOR,Jefferson County,AL,351801446
99248,308  OWENS ST  WARRIOR,Jefferson County,AL,351801483
99249,200  MONTGOMERY ST  WARRIOR,Jefferson County,AL,351801584
99250,306  CALDWELL DR  WARRIOR,Jefferson County,AL,351801410
99251,216  MONTGOMERY ST  WARRIOR,Jefferson County,AL,351801542
99252,434  HIGHWAY 31  S WARRIOR,Jefferson County,AL,351801428
99253,503  WHISONANT LN  WARRIOR,Jefferson County,AL,351801614
99254,104  YEAGER DR  WARRIOR,Jefferson County,AL,351801439
99255,600  HIGHWAY 31  S WARRIOR,Jefferson County,AL,35180
99256,695  WHISONANT LN  WARRIOR,Jefferson County,AL,35180
99257,8759  WARRIOR KIMBERLY RD  KIMBERLY,Jefferson County,AL,350913020
99258,514  DOSS FERRY PKWY  KIMBERLY,Jefferson County,AL,350912025
99259,531  DOSS FERRY PKWY  KIMBERLY,Jefferson County,AL,350912031
99260,9497  ELLIS DR  KIMBERLY,Jefferson County,AL,350911103
99261,511  DOSS FERRY PKWY  KIMBERLY,Jefferson County,AL,350912031
99262,503  DOSS FERRY PKWY  KIMBERLY,Jefferson County,AL,350912031
99263,9489  ELLIS DR  KIMBERLY,Jefferson County,AL,350911103
99264,393  REED WAY  KIMBERLY,Jefferson County,AL,350912326
99265,435  REED WAY  KIMBERLY,Jefferson County,AL,350912325
99266,439  REED WAY  KIMBERLY,Jefferson County,AL,350912325
99267,443  REED WAY  KIMBERLY,Jefferson County,AL,350912325
99268,584  DOSS FERRY PKWY  KIMBERLY,Jefferson County,AL,350912025
99269,576  DOSS FERRY PKWY  KIMBERLY,Jefferson County,AL,350912025
99270,436  REED WAY  KIMBERLY,Jefferson County,AL,350912327
99271,9165  ROOKWOOD PL  WARRIOR,Jefferson County,AL,351801517
99272,9380  HOFFMAN PL  WARRIOR,Jefferson County,AL,351801546
99273,9328  HOFFMAN PL  WARRIOR,Jefferson County,AL,351801543
99274,9349  HOFFMAN PL  WARRIOR,Jefferson County,AL,351801515
99275,430  SMITH GLEN PKWY  WARRIOR,Jefferson County,AL,351801144
99276,9633  HARVELLA RD  WARRIOR,Jefferson County,AL,351801724
99277,349  KNOPF DR S WARRIOR,Jefferson County,AL,351801708
99278,1750  WARRIOR JASPER RD  WARRIOR,Jefferson County,AL,351802816
99279,1433  BEAT LINE RD  WARRIOR,Jefferson County,AL,351802750
99280,1512  NEW BETHEL SCHOOL RD  WARRIOR,Jefferson County,AL,351802806
99281,1790  WARRIOR JASPER RD  WARRIOR,Jefferson County,AL,351802816
99282,1190  RIDGE TRL  WARRIOR,Jefferson County,AL,35180
99283,1991  MAYFIELD RD  WARRIOR,Jefferson County,AL,35180
99284,1414  BEAT LINE RD  WARRIOR,Jefferson County,AL,351802709
99285,2131  WARRIOR JASPER RD  WARRIOR,Jefferson County,AL,351802815
99286,1525  NEW BETHEL SCHOOL RD  WARRIOR,Jefferson County,AL,351802807
99287,1632  NEW BETHEL SCHOOL RD  WARRIOR,Jefferson County,AL,351802808
99288,1820  MAYFIELD RD  WARRIOR,Jefferson County,AL,351802977
99289,2437  WARRIOR JASPER RD  WARRIOR,Jefferson County,AL,351802833
99290,9005  KIM LN  KIMBERLY,Jefferson County,AL,350912012
99291,9024  KIM LN  KIMBERLY,Jefferson County,AL,350912013
99292,9113  MARK RYAN DR  KIMBERLY,Jefferson County,AL,350912019
99293,9104  MARK RYAN DR  KIMBERLY,Jefferson County,AL,350912018
99294,9122  MARK RYAN DR  KIMBERLY,Jefferson County,AL,350912018
99295,9134  MARK RYAN DR  KIMBERLY,Jefferson County,AL,350912018
99296,9260  JEFFERSON ST  KIMBERLY,Jefferson County,AL,350912113
99297,9338  BROOKHAVEN RD  KIMBERLY,Jefferson County,AL,350912117
99298,9367  BROOKHAVEN RD  KIMBERLY,Jefferson County,AL,35091
99299,2260  CORNER RD  WARRIOR,Jefferson County,AL,35180
99300,2330  KEMP RD  WARRIOR,Jefferson County,AL,35180
99301,2164  MORTON RD  WARRIOR,Jefferson County,AL,35180
99302,2453  BEAT LINE RD  WARRIOR,Jefferson County,AL,351802747
99303,2251  MORTON RD  WARRIOR,Jefferson County,AL,351802743
99304,2271  MORTON RD  WARRIOR,Jefferson County,AL,351802743
99305,2735  CORNER RD  WARRIOR,Jefferson County,AL,351802930
99306,2488  MIKELL RD  HAYDEN,Jefferson County,AL,350799001
99307,8420  CORNER SCHOOL RD  EMPIRE,Jefferson County,AL,35063
99308,3070  WILSON RD  EMPIRE,Jefferson County,AL,350635223
99309,3075  CORNER RD  EMPIRE,Jefferson County,AL,350635224
99310,3008  CORNER RD  EMPIRE,Jefferson County,AL,35063
99311,2605  KEMP RD  WARRIOR,Jefferson County,AL,35180
99312,9451  MILLER RD  WARRIOR,Jefferson County,AL,351802953
99313,9470  MILLER RD  WARRIOR,Jefferson County,AL,351802981
99314,2833  CORNER RD  WARRIOR,Jefferson County,AL,35180
99315,2986  CORNER RD  WARRIOR,Jefferson County,AL,351802932
99316,9320  MILLER RD  WARRIOR,Jefferson County,AL,351802980
99317,2931  KEMP RD  WARRIOR,Jefferson County,AL,351802956
99318,2867  MAYFIELD RD  WARRIOR,Jefferson County,AL,351802909
99319,9102  MILLER RD  WARRIOR,Jefferson County,AL,351802979
99320,2434  MAYFIELD RD  WARRIOR,Jefferson County,AL,351802905
99321,2519  TORRANCE RD  WARRIOR,Jefferson County,AL,351803080
99322,2631  TORRANCE RD  WARRIOR,Jefferson County,AL,351803081
99323,10301  COUNTY LINE RD  EMPIRE,Jefferson County,AL,350635103
99324,9837  CORNER SCHOOL RD  WARRIOR,Jefferson County,AL,351803035
99325,9747  BANKSTON RD  DORA,Jefferson County,AL,350621722
99326,9600  KOURTNY WAY  WARRIOR,Jefferson County,AL,351803052
99327,9601  KOURTNY WAY  WARRIOR,Jefferson County,AL,351803062
99328,8911  INGRAM RD  DORA,Jefferson County,AL,350621916
99329,8771  MANNING RD  DORA,Jefferson County,AL,350621527
99330,8737  MANNING RD  DORA,Jefferson County,AL,350621527
99331,4340 ,Jefferson County,AL,350621915
99332,8516  JOHN GOGGINS RD  DORA,Jefferson County,AL,350621807
99333,8601  CAD GREATHOUSE RD  DORA,Jefferson County,AL,350621524
99334,8509  TATE MILL RD  DORA,Jefferson County,AL,350621912
99335,8460  BAGLEY RD  DORA,Jefferson County,AL,350621904
99336,4641  MEADOW LN  DORA,Jefferson County,AL,350621921
99337,4681  MEADOW LN  DORA,Jefferson County,AL,350621921
99338,4676  MEADOW LN  DORA,Jefferson County,AL,350621921
99339,4608  MEADOW LN  DORA,Jefferson County,AL,350621921
99340,8403  DANIEL TRL  DORA,Jefferson County,AL,350621859
99341,8423  DANIEL TRL  DORA,Jefferson County,AL,350621859
99342,8190  BAGLEY RD  DORA,Jefferson County,AL,350621931
99343,4993  BRYSON RD  DORA,Jefferson County,AL,350621819
99344,8430  DAWSON LN  DORA,Jefferson County,AL,350621949
99345,8426  DAWSON LN  DORA,Jefferson County,AL,350621949
99346,4346  BUTLER TANNER RD  DORA,Jefferson County,AL,350621906
99347,8369  TATE MILL RD  DORA,Jefferson County,AL,350621910
99348,4712  WARRIOR JASPER RD  DORA,Jefferson County,AL,350622032
99349,4624  WARRIOR JASPER RD  DORA,Jefferson County,AL,350622031
99350,4815  WARRIOR JASPER RD  DORA,Jefferson County,AL,350622033
99351,8060  PINE CREST LN  DORA,Jefferson County,AL,350622043
99352,4758  WARRIOR JASPER RD  DORA,Jefferson County,AL,350622032
99353,4429  EDITH AVE  DORA,Jefferson County,AL,350621948
99354,4934  WARRIOR JASPER RD  DORA,Jefferson County,AL,350622034
99355,4948  WARRIOR JASPER RD  DORA,Jefferson County,AL,350622034
99356,8324  RIVER RD  WARRIOR,Jefferson County,AL,351803106
99357,7217  CLIFF CIR  DORA,Jefferson County,AL,350622111
99358,7200  BRIARCLIFF RD  DORA,Jefferson County,AL,350622185
99359,4655  WATSON RD  DORA,Jefferson County,AL,350622127
99360,7241  BANKHEAD HWY  DORA,Jefferson County,AL,350622305
99361,4747  SAYRE DR  DORA,Jefferson County,AL,350622112
99362,4681  BRENTS CUTOFF RD  DORA,Jefferson County,AL,35062
99363,7078  BANKHEAD HWY  DORA,Jefferson County,AL,350622303
99364,7117  BANKHEAD HWY  DORA,Jefferson County,AL,350622304
99365,4166  LEVINE AVE  GRAYSVILLE,Jefferson County,AL,35073
99366,6098  GREEN ST  GRAYSVILLE,Jefferson County,AL,35073
99367,4109  MICHAEL AVE  GRAYSVILLE,Jefferson County,AL,35073
99368,6020  GREEN ST  GRAYSVILLE,Jefferson County,AL,35073
99369,6895  BANKHEAD HWY  DORA,Jefferson County,AL,350622301
99370,4510  PALACE RD  GRAYSVILLE,Jefferson County,AL,350739622
99371,6142  OLD JASPER HWY  GRAYSVILLE,Jefferson County,AL,350739688
99372,6110  OLD JASPER HWY  GRAYSVILLE,Jefferson County,AL,350739688
99373,701  CHERRYBROOK RD  KIMBERLY,Jefferson County,AL,350912511
99374,791  CHERRYBROOK RD  KIMBERLY,Jefferson County,AL,350912511
99375,766  CHERRYBROOK RD  KIMBERLY,Jefferson County,AL,350912510
99376,802  PINE CIR  KIMBERLY,Jefferson County,AL,350912512
99377,8963  PINE TRL  KIMBERLY,Jefferson County,AL,350912514
99378,8955  PINE TRL  KIMBERLY,Jefferson County,AL,350912514
99379,8941  STOUTS RD  KIMBERLY,Jefferson County,AL,350912402
99380,541  HERON DR  KIMBERLY,Jefferson County,AL,350912613
99381,8743  OLD HIGHWAY 31   KIMBERLY,Jefferson County,AL,35091
99382,8745  HIGHWAY 31  N KIMBERLY,Jefferson County,AL,350912306
99383,566  CRANE ST  KIMBERLY,Jefferson County,AL,350912609
99384,594  WESTLAND LN  MORRIS,Jefferson County,AL,35116
99385,8513  SHEFFIELD DR  MORRIS,Jefferson County,AL,351161120
99386,1380  SARDIS RD  GARDENDALE,Jefferson County,AL,350713131
99387,1402  SARDIS RD  GARDENDALE,Jefferson County,AL,350713132
99388,8160  SHARIT DAIRY RD  GARDENDALE,Jefferson County,AL,350713173
99389,8034  RIVER BEND RD  MORRIS,Jefferson County,AL,351161261
99390,8021  RIVER BEND RD  MORRIS,Jefferson County,AL,351161259
