,street,county,state,zip
79,9040  HIGHWAY 31  N KIMBERLY,Jefferson County,AL,350912311
80,9080  HIGHWAY 31  N KIMBERLY,Jefferson County,AL,350912311
81,9078  HIGHWAY 31  N KIMBERLY,Jefferson County,AL,35091
82,9082  HIGHWAY 31  N KIMBERLY,Jefferson County,AL,35091
83,9487  AMBROSE LN  KIMBERLY,Jefferson County,AL,350912020
84,9478  AMBROSE LN  KIMBERLY,Jefferson County,AL,350912021
85,9492  AMBROSE LN  KIMBERLY,Jefferson County,AL,350912021
86,9439  AMBROSE LN  KIMBERLY,Jefferson County,AL,350912020
87,9436  AMBROSE LN  KIMBERLY,Jefferson County,AL,350912021
88,9338  DOSS FERRY LN  KIMBERLY,Jefferson County,AL,350912030
89,9350  DOSS FERRY LN  KIMBERLY,Jefferson County,AL,350912030
90,9362  DOSS FERRY LN  KIMBERLY,Jefferson County,AL,350912030
91,9361  BRAKE CIR  KIMBERLY,Jefferson County,AL,350919300
92,9333  BRAKE CIR  KIMBERLY,Jefferson County,AL,350919300
93,9352  BRAKE CIR  KIMBERLY,Jefferson County,AL,350919301
94,222  SARAH WAY  KIMBERLY,Jefferson County,AL,350913201
95,250  SARAH WAY  KIMBERLY,Jefferson County,AL,350913201
96,7703  RIVER RD  DORA,Jefferson County,AL,350622048
97,7637  DW ROBBINS RD  DORA,Jefferson County,AL,350622308
98,4138  JIM TATE RD  DORA,Jefferson County,AL,35062
99,4605  ROBBINS WAY  DORA,Jefferson County,AL,350621929
100,4601  ROBBINS WAY  DORA,Jefferson County,AL,350621929
101,7851  ROBBINS CIR  DORA,Jefferson County,AL,350621926
102,7848  ROBBINS CIR  DORA,Jefferson County,AL,350621926
103,7864  ROBBINS CIR  DORA,Jefferson County,AL,350621926
104,7872  ROBBINS CIR  DORA,Jefferson County,AL,350621926
105,7604  ROBBINS PL  DORA,Jefferson County,AL,350621928
106,7609  ROBBINS PL  DORA,Jefferson County,AL,350621928
107,4911  OLD BIRMINGHAM JASPER HWY  DORA,Jefferson County,AL,350622181
108,5130  WARRIOR JASPER RD  DORA,Jefferson County,AL,350622036
109,5148  WARRIOR JASPER RD  DORA,Jefferson County,AL,350622036
110,4956  HOLLIS GOODWIN RD  DORA,Jefferson County,AL,350622174
111,5010  HOLLIS GOODWIN RD  DORA,Jefferson County,AL,350622182
112,5335  WARRIOR JASPER RD  DORA,Jefferson County,AL,350622153
113,7457  BANKHEAD HWY  DORA,Jefferson County,AL,350622307
114,7270  BAGLEY CIR  DORA,Jefferson County,AL,350622104
115,7317  BRIARCLIFF RD  DORA,Jefferson County,AL,350622110
116,4763  SAYRE DR  DORA,Jefferson County,AL,35062
117,4632  WATSON RD  DORA,Jefferson County,AL,350622127
118,7204  BANKHEAD HWY  DORA,Jefferson County,AL,350622305
119,7085  BANKHEAD HWY  DORA,Jefferson County,AL,350622303
120,4379  NORRIS RD  DORA,Jefferson County,AL,35062
121,7105  OLD JASPER HWY  DORA,Jefferson County,AL,35062
122,4425  LEVINE AVE  GRAYSVILLE,Jefferson County,AL,35073
123,6108  GREEN ST  GRAYSVILLE,Jefferson County,AL,35073
124,4199  LEVINE AVE  GRAYSVILLE,Jefferson County,AL,350739516
125,8033  CHARLESTON PL  MORRIS,Jefferson County,AL,351161122
126,8000  CHARLESTON PL  MORRIS,Jefferson County,AL,351161121
127,8077  CHARLESTON PL  MORRIS,Jefferson County,AL,351161122
128,8081  CHARLESTON PL  MORRIS,Jefferson County,AL,351161122
129,8058  CHARLESTON PL  MORRIS,Jefferson County,AL,351161121
130,546  BECKETT LN  MORRIS,Jefferson County,AL,351160139
131,8316  FRANKLIN LN  MORRIS,Jefferson County,AL,351162403
132,8200  FRANKLIN LN  MORRIS,Jefferson County,AL,351162405
133,8100  FRANKLIN LN  MORRIS,Jefferson County,AL,351162407
134,557  SOUTHWARK PL  MORRIS,Jefferson County,AL,351162800
135,563  CHAUCER WAY  MORRIS,Jefferson County,AL,351162504
136,8309  FRANKLIN LN  MORRIS,Jefferson County,AL,351162404
137,8305  FRANKLIN LN  MORRIS,Jefferson County,AL,351162404
138,8308  MILLER PL  MORRIS,Jefferson County,AL,351160137
139,8229  MILLER PL  MORRIS,Jefferson County,AL,351160136
140,106  DANNON DR  GARDENDALE,Jefferson County,AL,350713830
141,2537  EBENEZER LN  GARDENDALE,Jefferson County,AL,350712300
142,2447  DECATUR HWY  GARDENDALE,Jefferson County,AL,350712336
143,2604  SNOW ROGERS RD  GARDENDALE,Jefferson County,AL,350712107
144,130  SYLVIA DR  GARDENDALE,Jefferson County,AL,350712105
145,2424  DECATUR HWY  GARDENDALE,Jefferson County,AL,35071
146,811  GLENN CHAPEL RD  GARDENDALE,Jefferson County,AL,35071
147,791  GLENN CHAPEL RD  GARDENDALE,Jefferson County,AL,350712151
148,6286  SPRING HOLLOW RD  GARDENDALE,Jefferson County,AL,350712113
149,6298  SPRING HOLLOW RD  GARDENDALE,Jefferson County,AL,350712113
150,6404  GLENVIEW CIR  GARDENDALE,Jefferson County,AL,350712102
151,6407  GLENVIEW CIR  GARDENDALE,Jefferson County,AL,350712161
152,6250  SPRING HOLLOW RD  GARDENDALE,Jefferson County,AL,350712113
153,6326  GLENVIEW DR  GARDENDALE,Jefferson County,AL,350712144
154,975  GLENN CHAPEL RD  GARDENDALE,Jefferson County,AL,350712153
155,981  GLENN CHAPEL RD  GARDENDALE,Jefferson County,AL,350712153
156,946  GLENN CHAPEL RD  GARDENDALE,Jefferson County,AL,350712118
157,588  GLENN CHAPEL RD  GARDENDALE,Jefferson County,AL,350712128
158,580  GLENN CHAPEL RD  GARDENDALE,Jefferson County,AL,350712128
159,6405  WILLOW RIDGE CIR  GARDENDALE,Jefferson County,AL,350712162
160,6428  WILLOW RIDGE CIR  GARDENDALE,Jefferson County,AL,350712163
161,2720  SNOW ROGERS RD  GARDENDALE,Jefferson County,AL,350712165
162,2732  SNOW ROGERS RD  GARDENDALE,Jefferson County,AL,350712165
163,106  WINDWOOD CIR  GARDENDALE,Jefferson County,AL,350712109
164,102  WINDWOOD CIR  GARDENDALE,Jefferson County,AL,350712109
165,2709  WINDWOOD DR  GARDENDALE,Jefferson County,AL,350712164
166,200  GUSTY LN  GARDENDALE,Jefferson County,AL,350712136
167,8015  MULVEHILL RD  MORRIS,Jefferson County,AL,351161723
168,8029  CAROLYN LN  MORRIS,Jefferson County,AL,351161762
169,8005  OVERLOOK CIR  MORRIS,Jefferson County,AL,351161769
170,7981  OVERLOOK CIR  MORRIS,Jefferson County,AL,351161767
171,8420  BILL JONES RD  MORRIS,Jefferson County,AL,351161501
172,1545  MORRIS MAJESTIC RD  MORRIS,Jefferson County,AL,35116
173,8486  HAGOOD RD  MORRIS,Jefferson County,AL,351161531
174,2174  MORRIS MAJESTIC RD  MORRIS,Jefferson County,AL,35116
175,2323  HAPPY TOP RD  MORRIS,Jefferson County,AL,351161626
176,2302  HAPPY TOP RD  MORRIS,Jefferson County,AL,35116
177,2501  CREEL RD  MORRIS,Jefferson County,AL,35116
178,2430  HAPPY TOP RD  MORRIS,Jefferson County,AL,351161601
179,2276  MORRIS MAJESTIC RD  MORRIS,Jefferson County,AL,351161663
180,2249  PEEPAWS PL  MORRIS,Jefferson County,AL,351161624
181,8410  GRAHAM LN  MORRIS,Jefferson County,AL,351161611
182,2770  HAPPY TOP RD  MORRIS,Jefferson County,AL,35116
183,2609  HAPPY TOP RD  MORRIS,Jefferson County,AL,351161634
184,2679  HAPPY TOP RD  MORRIS,Jefferson County,AL,351161634
185,8248  MURPHREE RD  MORRIS,Jefferson County,AL,351161677
186,3450  STRICKLAND RD  PINSON,Jefferson County,AL,351262640
187,3056  HAPPY TOP RD  MORRIS,Jefferson County,AL,351161639
188,3337  HAPPY TOP RD  MORRIS,Jefferson County,AL,351161646
189,8076  BRADFORD RD  PINSON,Jefferson County,AL,351263706
190,7983  BRADFORD RD  PINSON,Jefferson County,AL,351262703
191,8181  EMERALD LAKE DR W PINSON,Jefferson County,AL,35126
192,8133  EMERALD LAKE DR W PINSON,Jefferson County,AL,351262316
193,8001  EMERALD LAKE DR W PINSON,Jefferson County,AL,35126
194,8440  CEDAR LN  PINSON,Jefferson County,AL,351262462
195,8424  CEDAR LN  PINSON,Jefferson County,AL,351262462
196,8354  EMERALD LAKE DR E PINSON,Jefferson County,AL,351262429
197,7609  HIGHLAND DR  BIRMINGHAM,Jefferson County,AL,35173
198,7354  HELMS CIR  PINSON,Jefferson County,AL,351262327
199,5294  CLAY PALMERDALE RD  PINSON,Jefferson County,AL,351262945
200,7902  BROOKWOOD RD  PINSON,Jefferson County,AL,351262341
201,7973  BROOKWOOD RD  PINSON,Jefferson County,AL,351262340
202,7824  WARE DR  PINSON,Jefferson County,AL,351262830
203,5218  CLAY PALMERDALE RD  PINSON,Jefferson County,AL,35126
204,5249  CLAY PALMERDALE RD  PINSON,Jefferson County,AL,351264947
205,5021  BEARDEN RD  PINSON,Jefferson County,AL,351262832
206,5406  OVERBROOK CIR  PINSON,Jefferson County,AL,351263001
207,7520  FAUCETT CUT OFF RD  PINSON,Jefferson County,AL,351263000
208,5405  BROOKVIEW CIR  PINSON,Jefferson County,AL,351263002
209,5416  BROOKVIEW CIR  PINSON,Jefferson County,AL,351263002
210,5410  BROOKVIEW CIR  PINSON,Jefferson County,AL,351263002
211,4940  BEARDEN RD  PINSON,Jefferson County,AL,351262811
212,7540  ASPEN RIDGE DR  PINSON,Jefferson County,AL,351262881
213,5017  GOLD LEAF LN  PINSON,Jefferson County,AL,351262888
214,5000  GOLD LEAF LN  PINSON,Jefferson County,AL,351262855
215,5004  GOLD LEAF LN  PINSON,Jefferson County,AL,351262855
216,5061  GOLD LEAF LN  PINSON,Jefferson County,AL,351262888
217,5068  GOLD LEAF LN  PINSON,Jefferson County,AL,351262889
218,5064  GOLD LEAF LN  PINSON,Jefferson County,AL,351262889
219,4400  WILLIAM WAY  PINSON,Jefferson County,AL,351264502
220,7370  HIGHWAY 75   PINSON,Jefferson County,AL,351264907
221,7391  HIGHWAY 75   PINSON,Jefferson County,AL,35126
222,7327  HIGHWAY 75   PINSON,Jefferson County,AL,351264915
223,4815  VISE RD  PINSON,Jefferson County,AL,351262835
224,4803  VISE RD  PINSON,Jefferson County,AL,351262835
225,4797  VISE RD  PINSON,Jefferson County,AL,351262834
226,4791  VISE RD  PINSON,Jefferson County,AL,351262834
227,4766  VISE RD  PINSON,Jefferson County,AL,351262876
228,4800  GOLD LEAF CIR  PINSON,Jefferson County,AL,351262897
229,4805  GOLD LEAF CIR  PINSON,Jefferson County,AL,351262897
230,9988  HIGHWAY 79   PINSON,Jefferson County,AL,35126
231,9650  SILLEY DEAN RD  PINSON,Jefferson County,AL,351262034
232,5405  FAUCETT RD  PINSON,Jefferson County,AL,351262918
233,5502  LAZY ACRES TRL  PINSON,Jefferson County,AL,351263007
234,5446  DEWEY HEIGHTS RD  PINSON,Jefferson County,AL,351263107
235,5418  FAUCETT RD  PINSON,Jefferson County,AL,351264945
236,5445  FAUCETT RD  PINSON,Jefferson County,AL,351262918
237,5439  FAUCETT RD  PINSON,Jefferson County,AL,351262918
238,5331  DEWEY HEIGHTS RD  PINSON,Jefferson County,AL,35126
239,5439  DEWEY HEIGHTS RD  PINSON,Jefferson County,AL,351263106
240,6708  HICKORY TRL  PINSON,Jefferson County,AL,351263137
241,4899  DEER FOOT WAY  PINSON,Jefferson County,AL,351266204
242,6740  DEER FOOT DR  PINSON,Jefferson County,AL,351266201
243,6752  DEER FOOT DR  PINSON,Jefferson County,AL,351266201
244,6797  DEER FOOT DR  PINSON,Jefferson County,AL,351266202
245,6785  DEER FOOT DR  PINSON,Jefferson County,AL,351266202
246,6773  DEER FOOT DR  PINSON,Jefferson County,AL,351266202
247,6709  DEER FOOT DR  PINSON,Jefferson County,AL,351266202
248,6990  TREELINE LN  PINSON,Jefferson County,AL,351262935
249,6961  TREELINE LN  PINSON,Jefferson County,AL,351264905
250,5382  HEATHERWOOD DR  PINSON,Jefferson County,AL,351264965
251,6920  HEATHER LN  PINSON,Jefferson County,AL,351262933
252,6903  HEATHER LN  PINSON,Jefferson County,AL,351262933
253,6945  HEATHER LN  PINSON,Jefferson County,AL,351262933
254,6805  RIDGELINE WAY  PINSON,Jefferson County,AL,351264900
255,6809  RIDGELINE WAY  PINSON,Jefferson County,AL,351264900
256,5100  RIDGEWOOD LN  BIRMINGHAM,Jefferson County,AL,35216
257,6810  RIDGEWOOD DR  PINSON,Jefferson County,AL,351262975
258,5101  BRIARWOOD CIR  PINSON,Jefferson County,AL,351262940
259,5110  BRIARWOOD CIR  PINSON,Jefferson County,AL,351264926
260,6217  SPRAUL AVE  PINSON,Jefferson County,AL,351263315
261,6275  HIGHWAY 79   PINSON,Jefferson County,AL,35126
262,140  MARVINS WAY  BIRMINGHAM,Jefferson County,AL,35216
263,150  MARVINS WAY  BIRMINGHAM,Jefferson County,AL,35216
264,4356  MAIN ST  PINSON,Jefferson County,AL,35126
265,4293  MAIN ST  PINSON,Jefferson County,AL,351263218
266,4281  MAIN ST  PINSON,Jefferson County,AL,351263218
267,6221  DRY CREEK LN  PINSON,Jefferson County,AL,351263229
268,4364  PINSON BLVD  PINSON,Jefferson County,AL,35126
269,4384  PINSON BLVD  PINSON,Jefferson County,AL,351261160
270,4408  PINSON BLVD  PINSON,Jefferson County,AL,351261130
271,411  HERITAGE PL  PINSON,Jefferson County,AL,351263255
272,427  HERITAGE PL  PINSON,Jefferson County,AL,351263255
273,431  HERITAGE PL  PINSON,Jefferson County,AL,351263255
274,455  HERITAGE PL  PINSON,Jefferson County,AL,351263244
275,461  HERITAGE PL  PINSON,Jefferson County,AL,351263244
276,467  HERITAGE PL  PINSON,Jefferson County,AL,351263279
277,4442  PINSON BLVD  PINSON,Jefferson County,AL,35126
278,4181  GLEN BROOK RD  PINSON,Jefferson County,AL,351263269
279,3499  SWEENEY HOLLOW RD  PINSON,Jefferson County,AL,351263213
280,6160  ELM AVE  PINSON,Jefferson County,AL,351263284
281,6120  ELM AVE  PINSON,Jefferson County,AL,351263284
282,6040  ELM AVE  PINSON,Jefferson County,AL,351263278
283,6278  LANE ST  PINSON,Jefferson County,AL,351263233
284,4070  MAIN ST  PINSON,Jefferson County,AL,351263262
285,4092  MAIN ST  PINSON,Jefferson County,AL,351263262
286,6037  MAY AVE  PINSON,Jefferson County,AL,351263276
287,6017  MAY AVE  PINSON,Jefferson County,AL,351264218
288,6121  ELM AVE  PINSON,Jefferson County,AL,351263237
289,5983  MOCKINGBIRD LN  PINSON,Jefferson County,AL,351263458
290,6312  YELLOWHAMMER DR  PINSON,Jefferson County,AL,351263495
291,6332  YELLOWHAMMER DR  PINSON,Jefferson County,AL,351263495
292,6228  CARDINAL DR  PINSON,Jefferson County,AL,351263492
293,6232  CARDINAL DR  PINSON,Jefferson County,AL,351263492
294,6333  YELLOWHAMMER DR  PINSON,Jefferson County,AL,351263497
295,6325  YELLOWHAMMER DR  PINSON,Jefferson County,AL,351263497
296,6321  YELLOWHAMMER DR  PINSON,Jefferson County,AL,351263497
297,6305  YELLOWHAMMER DR  PINSON,Jefferson County,AL,351263497
298,6438  FREDA DR  PINSON,Jefferson County,AL,351264121
299,9602  SILLEY DEAN RD  PINSON,Jefferson County,AL,35126
300,9630  HIGHWAY 79   PINSON,Jefferson County,AL,351265015
301,9605  HIGHWAY 79   PINSON,Jefferson County,AL,351262014
302,9600  BRYAN RD  PINSON,Jefferson County,AL,35126
303,9525  BRYAN RD  PINSON,Jefferson County,AL,351262085
304,9475  MARSH MOUNTAIN RD  PINSON,Jefferson County,AL,351262028
305,9326  MARSH MOUNTAIN RD  PINSON,Jefferson County,AL,351262094
306,9494  CUMBERLAND OAKS DR  PINSON,Jefferson County,AL,35126
307,4510  SHANAN CIR  PINSON,Jefferson County,AL,351265004
308,9430  OLD TENNESSEE PIKE RD  PINSON,Jefferson County,AL,35126
309,9380  HIGHWAY 79   PINSON,Jefferson County,AL,351265016
310,9376  HIGHWAY 79   PINSON,Jefferson County,AL,35126
311,4088  DEAN RD  PINSON,Jefferson County,AL,351262019
312,4171  REDMAN HALL RD  PINSON,Jefferson County,AL,351262574
313,4165  REDMAN HALL RD  PINSON,Jefferson County,AL,351262574
314,9041  PADGETT RD  PINSON,Jefferson County,AL,351262519
315,4115  REDMAN HALL RD  PINSON,Jefferson County,AL,351262574
316,407  CLUBVIEW DR  PINSON,Jefferson County,AL,35126
317,4633  FAIRWAY LN  PINSON,Jefferson County,AL,351262234
318,4652  FAIRWAY LN  PINSON,Jefferson County,AL,351262021
319,4621  FAIRWAY DR  PINSON,Jefferson County,AL,35126
320,2361  CUMBERLAND LAKE DR  PINSON,Jefferson County,AL,351264308
321,2209  CUMBERLAND LAKE DR  PINSON,Jefferson County,AL,351262043
322,2225  CUMBERLAND LAKE DR  PINSON,Jefferson County,AL,351262043
323,328  LAKE LN  PINSON,Jefferson County,AL,351262045
324,320  LAKE LN  PINSON,Jefferson County,AL,351262045
325,313  LAKE LN  PINSON,Jefferson County,AL,351262045
326,2216  CUMBERLAND LAKE DR  PINSON,Jefferson County,AL,351264307
327,341  CUMBERLAND LAKE CIR  PINSON,Jefferson County,AL,35126
328,9986  BRADFORD TRAFFORD RD  WARRIOR,Jefferson County,AL,351802420
329,3126  WOOD VALLEY RD  WARRIOR,Jefferson County,AL,351802277
330,9697  BRADFORD TRAFFORD RD  WARRIOR,Jefferson County,AL,351802415
331,9717  BRADFORD TRAFFORD RD  WARRIOR,Jefferson County,AL,351802417
332,9597  BRADFORD TRAFFORD RD  WARRIOR,Jefferson County,AL,351802413
333,9158  THERMAL RD  WARRIOR,Jefferson County,AL,351802427
334,9138  THERMAL RD  WARRIOR,Jefferson County,AL,35180
335,9147  THERMAL RD  WARRIOR,Jefferson County,AL,351802428
336,2983  SMITH MILL RD  TRAFFORD,Jefferson County,AL,351729522
337,9865  HILL LN  WARRIOR,Jefferson County,AL,35180
338,2621  SELF CREEK RD  WARRIOR,Jefferson County,AL,351802266
339,1779  PARC LANE CIR  WARRIOR,Jefferson County,AL,351802319
340,1764  PARC LANE CIR  WARRIOR,Jefferson County,AL,351802320
341,1996  BONE DRY RD  WARRIOR,Jefferson County,AL,35180
342,9563  PHARRIS LN  KIMBERLY,Jefferson County,AL,350913005
343,9583  PHARRIS LN  KIMBERLY,Jefferson County,AL,350913005
344,9611  PHARRIS LN  KIMBERLY,Jefferson County,AL,350913038
345,9608  PHARRIS LN  KIMBERLY,Jefferson County,AL,350913037
346,9655  RIDGE WAY  KIMBERLY,Jefferson County,AL,350913162
347,9663  RIDGE WAY  KIMBERLY,Jefferson County,AL,350913162
348,1124  HIGHLAND WAY  KIMBERLY,Jefferson County,AL,350913158
349,1116  HIGHLAND WAY  KIMBERLY,Jefferson County,AL,350913158
350,9632  RIDGE WAY  KIMBERLY,Jefferson County,AL,350913159
351,9644  RIDGE WAY  KIMBERLY,Jefferson County,AL,350913160
352,9719  HIGHLAND LN  KIMBERLY,Jefferson County,AL,350913155
353,9715  HIGHLAND LN  KIMBERLY,Jefferson County,AL,350913155
354,9709  HIGHLAND LN  KIMBERLY,Jefferson County,AL,350913155
355,1345  DAVENPORT CIR  KIMBERLY,Jefferson County,AL,35091
356,1440  MABEL DR  WARRIOR,Jefferson County,AL,351801014
357,1344  MABEL DR  WARRIOR,Jefferson County,AL,35180
358,1222  BLACKBURN DR  WARRIOR,Jefferson County,AL,351801006
359,1349  MABEL DR  WARRIOR,Jefferson County,AL,35180
360,1361  MABEL DR  WARRIOR,Jefferson County,AL,35180
361,108  11TH ST  WARRIOR,Jefferson County,AL,351801045
362,614  HILLTOP AVE  WARRIOR,Jefferson County,AL,351801229
363,534  HILLTOP AVE  WARRIOR,Jefferson County,AL,351801227
364,9455  ASBERRY RD  WARRIOR,Jefferson County,AL,351801237
365,609  POPLAR ST  WARRIOR,Jefferson County,AL,351801222
366,606  HIGHLAND AVE  WARRIOR,Jefferson County,AL,351801124
367,206  6TH ST  WARRIOR,Jefferson County,AL,351801102
368,811  PINE ST  WARRIOR,Jefferson County,AL,351801146
369,451  10TH ST  WARRIOR,Jefferson County,AL,35180
370,520  MAIN ST N WARRIOR,Jefferson County,AL,351801166
371,203  5TH ST E WARRIOR,Jefferson County,AL,351801307
372,102  ELLIOTT DR  WARRIOR,Jefferson County,AL,351801118
373,761  WESTWOOD DR  WARRIOR,Jefferson County,AL,351802120
374,105  KEMP DR  WARRIOR,Jefferson County,AL,351801354
375,300  2ND ST W WARRIOR,Jefferson County,AL,35180
376,419  MAIN ST N WARRIOR,Jefferson County,AL,351801350
377,304  MAIN ST N WARRIOR,Jefferson County,AL,351801349
378,307  BRAKE ST  WARRIOR,Jefferson County,AL,35180
379,420  MAIN ST N WARRIOR,Jefferson County,AL,351801371
380,408  BRAKE ST  WARRIOR,Jefferson County,AL,351801312
381,413  THOMAS ST  WARRIOR,Jefferson County,AL,351801342
382,204  3RD ST E WARRIOR,Jefferson County,AL,351801510
383,225  MAIN ST N WARRIOR,Jefferson County,AL,351801332
384,104  KEMP DR  WARRIOR,Jefferson County,AL,35180
385,108  2ND ST E WARRIOR,Jefferson County,AL,351801504
386,7801  LOWE DR  PINSON,Jefferson County,AL,351262401
387,7821  SHRINER DR  PINSON,Jefferson County,AL,351262459
388,8006  CREEKSTONE CIR  PINSON,Jefferson County,AL,351262490
389,7701  CLAYTON COVE PKWY  PINSON,Jefferson County,AL,351264065
390,8031  MCINTYRE RD  TRUSSVILLE,Jefferson County,AL,351733746
391,8009  CREEKSTONE CIR  PINSON,Jefferson County,AL,351262489
392,7751  CLAYTON COVE PKWY  PINSON,Jefferson County,AL,351264065
393,8064  LIZMORE LN  PINSON,Jefferson County,AL,351264078
394,7738  CLAYTON COVE PKWY  PINSON,Jefferson County,AL,35126
395,8021  WATERFORD DR  PINSON,Jefferson County,AL,351267700
396,8446  CLAYTON RD  SPRINGVILLE,Jefferson County,AL,351467028
397,7941  ECHO LAKE LN  TRUSSVILLE,Jefferson County,AL,351733782
398,7689  ECHO LAKE LN  TRUSSVILLE,Jefferson County,AL,35173
