,street,county,state,zip
128774,4485  CANTERBURY ST  MOUNT OLIVE,Jefferson County,AL,351173119
128775,4481  CANTERBURY ST  MOUNT OLIVE,Jefferson County,AL,351173119
128776,4473  CANTERBURY ST  MOUNT OLIVE,Jefferson County,AL,351173119
128777,4482  CANTERBURY ST  MOUNT OLIVE,Jefferson County,AL,351173118
128778,225  SPRINGDALE DR  GARDENDALE,Jefferson County,AL,350714734
128779,221  SPRINGDALE DR  GARDENDALE,Jefferson County,AL,350714734
128780,205  SPRINGDALE DR  GARDENDALE,Jefferson County,AL,350714734
128781,185  SPRINGDALE DR  GARDENDALE,Jefferson County,AL,350714736
128782,137  SPRINGDALE DR  GARDENDALE,Jefferson County,AL,350714736
128783,312  MELANIE DR  CENTER POINT,Jefferson County,AL,352154920
128784,1826  MARA DR  CENTER POINT,Jefferson County,AL,352154932
128785,304  KIMBO DR  CENTER POINT,Jefferson County,AL,352154916
128786,320  GINGER DR NE CENTER POINT,Jefferson County,AL,352154912
128787,326  KIMBO DR  CENTER POINT,Jefferson County,AL,352154934
128788,328  19TH COURT CIR NE CENTER POINT,Jefferson County,AL,352154906
128789,1913  3RD PL NE CENTER POINT,Jefferson County,AL,352154903
128790,1905  3RD PL NE CENTER POINT,Jefferson County,AL,352154903
128791,1856  3RD PL NE CENTER POINT,Jefferson County,AL,352154933
128792,416  KERRI DR  CENTER POINT,Jefferson County,AL,352154914
128793,313  WINK CIR  CENTER POINT,Jefferson County,AL,352155725
128794,312  WINK CIR  CENTER POINT,Jefferson County,AL,352155726
128795,1709  KEVIN CIR  CENTER POINT,Jefferson County,AL,352155723
128796,337  18TH AVE NE CENTER POINT,Jefferson County,AL,35215
128797,220  17TH AVE NW CENTER POINT,Jefferson County,AL,352155445
128798,120  17TH AVE NW CENTER POINT,Jefferson County,AL,352155502
128799,1704  1ST ST NW CENTER POINT,Jefferson County,AL,352155510
128800,1716  1ST ST NW CENTER POINT,Jefferson County,AL,352155593
128801,21  16TH AVE NE CENTER POINT,Jefferson County,AL,352155609
128802,1617  1ST ST NW CENTER POINT,Jefferson County,AL,352155507
128803,1660  CENTER POINT PKWY  BIRMINGHAM,Jefferson County,AL,352155521
128804,109  17TH AVE NW CENTER POINT,Jefferson County,AL,352155501
128805,113  17TH AVE NW CENTER POINT,Jefferson County,AL,352155501
128806,1629  2ND ST NW CENTER POINT,Jefferson County,AL,352155428
128807,1600  1ST ST NW CENTER POINT,Jefferson County,AL,352155508
128808,1649  3RD ST NW CENTER POINT,Jefferson County,AL,352155430
128809,1635  3RD ST NW CENTER POINT,Jefferson County,AL,352155430
128810,1613  3RD ST NW CENTER POINT,Jefferson County,AL,352155430
128811,1608  2ND ST NW CENTER POINT,Jefferson County,AL,352155429
128812,1612  2ND ST NW CENTER POINT,Jefferson County,AL,352155429
128813,1616  2ND ST NW CENTER POINT,Jefferson County,AL,352155429
128814,1634  2ND ST NW CENTER POINT,Jefferson County,AL,352155429
128815,1654  2ND ST NW CENTER POINT,Jefferson County,AL,352155429
128816,1652  3RD ST NW CENTER POINT,Jefferson County,AL,352155450
128817,1660  3RD ST NW CENTER POINT,Jefferson County,AL,352155450
128818,1550  HUFFMAN RD  CENTER POINT,Jefferson County,AL,352155621
128819,1538  HUFFMAN RD  CENTER POINT,Jefferson County,AL,352155621
128820,1524  3RD ST NW CENTER POINT,Jefferson County,AL,352156137
128821,1532  3RD ST NW CENTER POINT,Jefferson County,AL,352156137
128822,1521  2ND PL NW CENTER POINT,Jefferson County,AL,352156101
128823,1505  2ND PL NW CENTER POINT,Jefferson County,AL,352156101
128824,1501  2ND PL NW CENTER POINT,Jefferson County,AL,352156101
128825,1500  3RD ST NW CENTER POINT,Jefferson County,AL,352156106
128826,104  14TH CT NW CENTER POINT,Jefferson County,AL,352156149
128827,1437  2ND ST NW CENTER POINT,Jefferson County,AL,352156147
128828,1529  HUFFMAN RD  CENTER POINT,Jefferson County,AL,35215
128829,1  SHADOWOOD CIR  CENTER POINT,Jefferson County,AL,352156245
128830,9  SHADOWOOD CIR  CENTER POINT,Jefferson County,AL,352156249
128831,22  SHADOWOOD CIR  CENTER POINT,Jefferson County,AL,352156270
128832,23  SHADOWOOD CIR  CENTER POINT,Jefferson County,AL,352156221
128833,23  SHADOWOOD CIR  CENTER POINT,Jefferson County,AL,352156221
128834,26  SHADOWOOD CIR  CENTER POINT,Jefferson County,AL,352156235
128835,27  SHADOWOOD CIR  CENTER POINT,Jefferson County,AL,352156223
128836,27  SHADOWOOD CIR  CENTER POINT,Jefferson County,AL,352156223
128837,27  SHADOWOOD CIR  CENTER POINT,Jefferson County,AL,352156223
128838,31  SHADOWOOD CIR  CENTER POINT,Jefferson County,AL,352159215
128839,35  SHADOWOOD CIR  CENTER POINT,Jefferson County,AL,352159216
128840,39  SHADOWOOD CIR  CENTER POINT,Jefferson County,AL,352159217
128841,39  SHADOWOOD CIR  CENTER POINT,Jefferson County,AL,352159217
128842,50  SHADOWOOD CIR  CENTER POINT,Jefferson County,AL,352156231
128843,215  14TH CT NW CENTER POINT,Jefferson County,AL,352156120
128844,104  14TH AVE NW CENTER POINT,Jefferson County,AL,352156116
128845,1316  HUFFMAN RD  CENTER POINT,Jefferson County,AL,352156133
128846,1716  BOBOLINK LN NE CENTER POINT,Jefferson County,AL,352156736
128847,1728  BOBOLINK LN NE CENTER POINT,Jefferson County,AL,352156736
128848,1737  LAKE PARK CIR  CENTER POINT,Jefferson County,AL,352155751
128849,1702  LAKE PARK CIR  CENTER POINT,Jefferson County,AL,352155750
128850,1320  HARTFORD DR  BIRMINGHAM,Jefferson County,AL,352156413
128851,1352  HARTFORD DR  BIRMINGHAM,Jefferson County,AL,352156413
128852,1512  MARALYN DR  BIRMINGHAM,Jefferson County,AL,352351805
128853,1425  MARALYN DR  BIRMINGHAM,Jefferson County,AL,352351838
128854,1662  PARK TER  BIRMINGHAM,Jefferson County,AL,352155848
128855,1657  PARK TER  BIRMINGHAM,Jefferson County,AL,352155849
128856,1649  PARK TER  BIRMINGHAM,Jefferson County,AL,352155849
128857,1641  PARK TER  BIRMINGHAM,Jefferson County,AL,352155849
128858,1013  CANNON CIR  BIRMINGHAM,Jefferson County,AL,352351814
128859,1005  CANNON CIR  BIRMINGHAM,Jefferson County,AL,352351814
128860,1006  CANNON CIR  BIRMINGHAM,Jefferson County,AL,352351859
128861,920  RICH RD  BIRMINGHAM,Jefferson County,AL,352155829
128862,1819  OLD SPRINGVILLE RD  CENTER POINT,Jefferson County,AL,352155806
128863,1757  BIG MOUNTAIN DR  BIRMINGHAM,Jefferson County,AL,352351812
128864,1713  BIG MOUNTAIN DR  BIRMINGHAM,Jefferson County,AL,352351872
128865,1846  EASTRIDGE DR  BIRMINGHAM,Jefferson County,AL,35235
128866,1121  WESTRIDGE CIR  BIRMINGHAM,Jefferson County,AL,352351819
128867,1153  WESTRIDGE CIR  BIRMINGHAM,Jefferson County,AL,352351819
128868,1904  OLD SPRINGVILLE RD  CENTER POINT,Jefferson County,AL,352155809
128869,1172  WESTRIDGE CIR  BIRMINGHAM,Jefferson County,AL,352351857
128870,1168  WESTRIDGE CIR  BIRMINGHAM,Jefferson County,AL,352351857
128871,1152  WESTRIDGE CIR  BIRMINGHAM,Jefferson County,AL,352351857
128872,1848  WESTRIDGE DR  BIRMINGHAM,Jefferson County,AL,352351823
128873,1105  LADONNA DR  BIRMINGHAM,Jefferson County,AL,352351816
128874,1100  EASTRIDGE CIR  BIRMINGHAM,Jefferson County,AL,352351847
128875,1727  EASTRIDGE DR  BIRMINGHAM,Jefferson County,AL,352351844
128876,1327  CREEKWOOD LN  BIRMINGHAM,Jefferson County,AL,352351843
128877,1821  HILLCREST RD NE CENTER POINT,Jefferson County,AL,352155824
128878,584  KAREY DR  CENTER POINT,Jefferson County,AL,352155823
128879,548  KAREY DR  CENTER POINT,Jefferson County,AL,352155823
128880,417  POLLY REED RD  CENTER POINT,Jefferson County,AL,352155814
128881,1733  SERENE DR  BIRMINGHAM,Jefferson County,AL,352155839
128882,1853  STONEHENGE DR  BIRMINGHAM,Jefferson County,AL,352155810
128883,1845  STONEHENGE DR  BIRMINGHAM,Jefferson County,AL,352155810
128884,1827  STONEHENGE DR  BIRMINGHAM,Jefferson County,AL,352155810
128885,1817  STONEHENGE DR  BIRMINGHAM,Jefferson County,AL,352155810
128886,1813  STONEHENGE DR  CENTER POINT,Jefferson County,AL,352155810
128887,1826  OAKLEAF LN  BIRMINGHAM,Jefferson County,AL,352155803
128888,1836  OAKLEAF LN  BIRMINGHAM,Jefferson County,AL,352155803
128889,1840  OAKLEAF LN  BIRMINGHAM,Jefferson County,AL,352155803
128890,1854  OAKLEAF LN  BIRMINGHAM,Jefferson County,AL,352155803
128891,1802  STONEHENGE DR  BIRMINGHAM,Jefferson County,AL,352155811
128892,1812  STONEHENGE DR  BIRMINGHAM,Jefferson County,AL,352155811
128893,652  WOODVINE CIR  BIRMINGHAM,Jefferson County,AL,352155851
128894,1816  WOODVINE LN  BIRMINGHAM,Jefferson County,AL,352155813
128895,1856  WOODVINE LN  BIRMINGHAM,Jefferson County,AL,352155813
128896,1808  HILLCREST RD NE CENTER POINT,Jefferson County,AL,352155825
128897,1810  HILLCREST RD NE CENTER POINT,Jefferson County,AL,352155825
128898,1814  REED RD NE CENTER POINT,Jefferson County,AL,352155855
128899,358  18TH AVE NE CENTER POINT,Jefferson County,AL,352155733
128900,1775  BIG MOUNTAIN DR  BIRMINGHAM,Jefferson County,AL,352351812
128901,604  POLLY REED RD  CENTER POINT,Jefferson County,AL,352156720
128902,932  KATHRYNE CIR  BIRMINGHAM,Jefferson County,AL,352351722
128903,936  KATHRYNE CIR  BIRMINGHAM,Jefferson County,AL,352351722
128904,917  KATHRYNE CIR  BIRMINGHAM,Jefferson County,AL,352351723
128905,549  POLLY REED RD  CENTER POINT,Jefferson County,AL,352156719
128906,1839  SATTERWHITE ST  BIRMINGHAM,Jefferson County,AL,352351937
128907,1831  SATTERWHITE ST  BIRMINGHAM,Jefferson County,AL,352351937
128908,1806  SATTERWHITE ST  BIRMINGHAM,Jefferson County,AL,352351938
128909,1749  MOLLY LN  BIRMINGHAM,Jefferson County,AL,352352944
128910,1761  MOLLY LN  BIRMINGHAM,Jefferson County,AL,352352944
128911,1809  MOLLY LN  BIRMINGHAM,Jefferson County,AL,352352954
128912,1821  MOLLY LN  BIRMINGHAM,Jefferson County,AL,352352954
128913,1754  TUDOR DR  BIRMINGHAM,Jefferson County,AL,352352930
128914,1845  PEBBLE LAKE DR  BIRMINGHAM,Jefferson County,AL,352352958
128915,1848  PEBBLE LAKE DR  BIRMINGHAM,Jefferson County,AL,352352979
128916,1854  PEBBLE LAKE DR  BIRMINGHAM,Jefferson County,AL,352352979
128917,1870  PEBBLE LAKE DR  BIRMINGHAM,Jefferson County,AL,352352979
128918,1893  PEBBLE LAKE DR  BIRMINGHAM,Jefferson County,AL,352352978
128919,1881  PEBBLE LAKE DR  BIRMINGHAM,Jefferson County,AL,352352978
128920,1918  PEBBLE LAKE CIR  BIRMINGHAM,Jefferson County,AL,352352965
128921,5017  PEBBLE LN  BIRMINGHAM,Jefferson County,AL,352352964
128922,4333  PEBBLE GARDEN CT  BIRMINGHAM,Jefferson County,AL,352352960
128923,4313  PEBBLE GARDEN CT  BIRMINGHAM,Jefferson County,AL,352352960
128924,4413  HALEY WAY  BIRMINGHAM,Jefferson County,AL,352352971
128925,4599  HALEY ST  BIRMINGHAM,Jefferson County,AL,352352977
128926,4224  AUSTIN WAY  BIRMINGHAM,Jefferson County,AL,352352974
128927,5034  PEBBLE LN  BIRMINGHAM,Jefferson County,AL,352352963
128928,4567  HALEY ST  BIRMINGHAM,Jefferson County,AL,352352977
128929,1714  TUDOR DR  BIRMINGHAM,Jefferson County,AL,352352911
128930,1718  TUDOR DR  BIRMINGHAM,Jefferson County,AL,352352911
128931,1731  TUDOR DR  BIRMINGHAM,Jefferson County,AL,352352910
128932,1711  TUDOR DR  BIRMINGHAM,Jefferson County,AL,352352910
128933,1749  BREWSTER RD  BIRMINGHAM,Jefferson County,AL,352352941
128934,1740  MOLLY DR  BIRMINGHAM,Jefferson County,AL,352352925
128935,1704  MOLLY LN  BIRMINGHAM,Jefferson County,AL,352352908
128936,1708  MOLLY LN  BIRMINGHAM,Jefferson County,AL,352352908
128937,1734  MOLLY LN  BIRMINGHAM,Jefferson County,AL,352352908
128938,1829  PEBBLE LAKE DR  BIRMINGHAM,Jefferson County,AL,352352958
128939,1841  PEBBLE LAKE DR  BIRMINGHAM,Jefferson County,AL,352352958
128940,1816  PEBBLE LAKE DR  BIRMINGHAM,Jefferson County,AL,352352979
128941,1744  SONIA DR  BIRMINGHAM,Jefferson County,AL,352351827
128942,1748  SONIA DR  BIRMINGHAM,Jefferson County,AL,352351827
128943,1617  SONIA DR  BIRMINGHAM,Jefferson County,AL,352351830
128944,1613  SONIA DR  BIRMINGHAM,Jefferson County,AL,352351830
128945,1620  SONIA DR  BIRMINGHAM,Jefferson County,AL,352351829
128946,1628  SONIA DR  BIRMINGHAM,Jefferson County,AL,352351829
128947,1217  WESTRIDGE LN  BIRMINGHAM,Jefferson County,AL,352351820
128948,1808  OTIS RD  BIRMINGHAM,Jefferson County,AL,352351831
128949,1839  OTIS CIR  BIRMINGHAM,Jefferson County,AL,352351807
128950,1831  OTIS CIR  BIRMINGHAM,Jefferson County,AL,352351807
128951,1600  MARDIS DR  BIRMINGHAM,Jefferson County,AL,352351841
128952,1826  CHRISTIAN ST  BIRMINGHAM,Jefferson County,AL,352351851
128953,1755  SONIA DR  BIRMINGHAM,Jefferson County,AL,352351810
128954,1737  SONIA DR  BIRMINGHAM,Jefferson County,AL,352351810
128955,1729  SONIA DR  BIRMINGHAM,Jefferson County,AL,352351810
128956,1725  SONIA DR  BIRMINGHAM,Jefferson County,AL,352351810
128957,1705  SONIA DR  BIRMINGHAM,Jefferson County,AL,352351810
128958,1704  SONIA DR  BIRMINGHAM,Jefferson County,AL,35235
128959,1708  SONIA DR  BIRMINGHAM,Jefferson County,AL,352351811
128960,1617  MARDIS DR  BIRMINGHAM,Jefferson County,AL,352351806
128961,1749  TALL OAK CIR  BIRMINGHAM,Jefferson County,AL,352352848
128962,1509  CELINDA LN  BIRMINGHAM,Jefferson County,AL,352352841
128963,1513  CELINDA LN  BIRMINGHAM,Jefferson County,AL,352352841
128964,1624  AZALEA DR  BIRMINGHAM,Jefferson County,AL,352352804
128965,1664  AZALEA DR  BIRMINGHAM,Jefferson County,AL,35235
128966,1516  SHADY OAK CIR  BIRMINGHAM,Jefferson County,AL,352352859
128967,1538  WILDERNESS LN  BIRMINGHAM,Jefferson County,AL,352352854
128968,1804  FOREST DR  BIRMINGHAM,Jefferson County,AL,352352857
128969,1720  ANNENDALE DR  BIRMINGHAM,Jefferson County,AL,352352800
128970,1780  ANNENDALE DR  BIRMINGHAM,Jefferson County,AL,352352800
128971,1735  ANNENDALE CIR  BIRMINGHAM,Jefferson County,AL,352352845
128972,1723  ANNENDALE CIR  BIRMINGHAM,Jefferson County,AL,352352845
128973,1719  ANNENDALE CIR  BIRMINGHAM,Jefferson County,AL,352352845
128974,1700  ANNENDALE CIR  BIRMINGHAM,Jefferson County,AL,352352845
128975,1704  ANNENDALE CIR  BIRMINGHAM,Jefferson County,AL,352352845
128976,1680  BREWSTER RD  BIRMINGHAM,Jefferson County,AL,352351733
128977,1859  FOREST DR  BIRMINGHAM,Jefferson County,AL,35235
128978,4042  HUNTWELL LN  BIRMINGHAM,Jefferson County,AL,352353348
128979,4435  VALLEY RD  BIRMINGHAM,Jefferson County,AL,35235
128980,690  PINEVIEW DR  BIRMINGHAM,Jefferson County,AL,35214
128981,304  BRADFORD CIR  TRUSSVILLE,Jefferson County,AL,351733273
128982,224  WIMBERLY DR  TRUSSVILLE,Jefferson County,AL,351733221
128983,208  ASHTON AVE  TRUSSVILLE,Jefferson County,AL,351731211
128984,221  ASHWOOD CIR  TRUSSVILLE,Jefferson County,AL,351731216
128985,211  ASHWOOD CIR  TRUSSVILLE,Jefferson County,AL,351731216
128986,206  HIGHLAND AVE  TRUSSVILLE,Jefferson County,AL,351731295
128987,215  ASHTON AVE  TRUSSVILLE,Jefferson County,AL,351733284
128988,318  BRADFORD CIR  TRUSSVILLE,Jefferson County,AL,351733229
128989,210  BRENTWOOD AVE  TRUSSVILLE,Jefferson County,AL,351731102
128990,116  LAKE ST  TRUSSVILLE,Jefferson County,AL,351731113
128991,303  ROCKRIDGE AVE  TRUSSVILLE,Jefferson County,AL,351731131
128992,326  BRENTWOOD AVE  TRUSSVILLE,Jefferson County,AL,351731111
128993,104  CARRIAGE CIR  TRUSSVILLE,Jefferson County,AL,351731062
128994,315  PALACE DR  TRUSSVILLE,Jefferson County,AL,351731067
128995,317  PALACE DR  TRUSSVILLE,Jefferson County,AL,351731067
128996,314  PALACE DR  TRUSSVILLE,Jefferson County,AL,351731065
128997,322  PALACE DR  TRUSSVILLE,Jefferson County,AL,351731065
128998,341  PALACE DR  TRUSSVILLE,Jefferson County,AL,351731067
128999,400  PALACE CIR  TRUSSVILLE,Jefferson County,AL,351731070
129000,404  PALACE CIR  TRUSSVILLE,Jefferson County,AL,351731070
129001,311  LAKE ST  TRUSSVILLE,Jefferson County,AL,351731116
129002,905  KAYLA DR  TRUSSVILLE,Jefferson County,AL,351733249
129003,925  KAYLA DR  TRUSSVILLE,Jefferson County,AL,351733249
129004,400  EDGEVIEW AVE  TRUSSVILLE,Jefferson County,AL,351731217
129005,416  EDGEVIEW AVE  TRUSSVILLE,Jefferson County,AL,351731217
129006,509  EDGEVIEW LN  TRUSSVILLE,Jefferson County,AL,351731226
129007,514  WATER OAK CIR  TRUSSVILLE,Jefferson County,AL,351731299
129008,513  WATER OAK CIR  TRUSSVILLE,Jefferson County,AL,351733201
129009,406  WATER OAK LN  TRUSSVILLE,Jefferson County,AL,351733203
129010,612  TIFFANY DR  TRUSSVILLE,Jefferson County,AL,351733219
129011,620  TIFFANY DR  TRUSSVILLE,Jefferson County,AL,351733219
129012,101  VICTORIA AVE  TRUSSVILLE,Jefferson County,AL,351733281
129013,302  HEWITT ST  TRUSSVILLE,Jefferson County,AL,351731206
129014,307  KENSINGTON AVE  TRUSSVILLE,Jefferson County,AL,351733246
129015,348  HEWITT ST  TRUSSVILLE,Jefferson County,AL,351731206
129016,1394  MOUNTAIN LN  GARDENDALE,Jefferson County,AL,350714200
129017,1399  MOUNTAIN LN  GARDENDALE,Jefferson County,AL,350714201
129018,1333  MOUNTAIN LN  GARDENDALE,Jefferson County,AL,350714201
129019,4384  CANTERBURY ST  MOUNT OLIVE,Jefferson County,AL,351173115
129020,4361  CANTERBURY ST  MOUNT OLIVE,Jefferson County,AL,351173114
129021,4373  CANTERBURY ST  MOUNT OLIVE,Jefferson County,AL,351173114
129022,4377  CANTERBURY ST  MOUNT OLIVE,Jefferson County,AL,351173114
129023,4224  HATHAWAY LN  MOUNT OLIVE,Jefferson County,AL,351173443
129024,4212  HATHAWAY LN  MOUNT OLIVE,Jefferson County,AL,351173443
129025,4215  HATHAWAY LN  MOUNT OLIVE,Jefferson County,AL,351173445
129026,4344  CANTERBURY ST  MOUNT OLIVE,Jefferson County,AL,351173115
129027,4338  CANTERBURY ST  MOUNT OLIVE,Jefferson County,AL,351173115
129028,4341  CANTERBURY ST  MOUNT OLIVE,Jefferson County,AL,351173114
129029,4353  CANTERBURY ST  MOUNT OLIVE,Jefferson County,AL,351173114
129030,1315  SIERRA CT  GARDENDALE,Jefferson County,AL,350714218
129031,1303  SIERRA CT  GARDENDALE,Jefferson County,AL,350714218
129032,1291  SIERRA CT  GARDENDALE,Jefferson County,AL,350714217
129033,1331  EASTERWOOD BLVD  GARDENDALE,Jefferson County,AL,35071
129034,4289  SIERRA WAY  GARDENDALE,Jefferson County,AL,350714211
129035,4391  SIERRA DR  GARDENDALE,Jefferson County,AL,350714230
129036,4394  SIERRA DR  GARDENDALE,Jefferson County,AL,350714231
129037,4468  SIERRA LN  GARDENDALE,Jefferson County,AL,350714224
129038,4464  SIERRA LN  GARDENDALE,Jefferson County,AL,350714224
129039,4339  SIERRA DR  GARDENDALE,Jefferson County,AL,350714230
129040,1320  SIERRA CT  GARDENDALE,Jefferson County,AL,35071
129041,2262  FIELDSTOWN RD  MOUNT OLIVE,Jefferson County,AL,35117
129042,4427  SHADY GROVE RD  GARDENDALE,Jefferson County,AL,350712700
129043,990  CLUSTER SPRINGS RD  FULTONDALE,Jefferson County,AL,35068
129044,824  JAMESTOWN MANOR PARK  GARDENDALE,Jefferson County,AL,350713644
129045,346  JAMESTOWN MANOR DR  GARDENDALE,Jefferson County,AL,350714669
129046,377  JAMESTOWN MANOR DR  GARDENDALE,Jefferson County,AL,350714673
129047,514  KIRK CIR  GARDENDALE,Jefferson County,AL,350714650
129048,208  POWELL DR  GARDENDALE,Jefferson County,AL,350714648
129049,224  IRIS DR  GARDENDALE,Jefferson County,AL,350714641
129050,1804  K C DEMENT AVE  FULTONDALE,Jefferson County,AL,350681250
129051,1801  DONAFRED RD  FULTONDALE,Jefferson County,AL,350681245
129052,4066  FULTON SPRINGS LN  FULTONDALE,Jefferson County,AL,350682200
129053,4046  FULTON SPRINGS LN  FULTONDALE,Jefferson County,AL,350682200
129054,4030  FULTON SPRINGS LN  FULTONDALE,Jefferson County,AL,350682200
129055,277  FULTON SPRINGS PL  FULTONDALE,Jefferson County,AL,350682202
129056,564  FULTONBROOK DR  FULTONDALE,Jefferson County,AL,350681374
129057,572  FULTONBROOK DR  FULTONDALE,Jefferson County,AL,350681374
129058,1921  CHARLOTTE CIR  FULTONDALE,Jefferson County,AL,350681201
129059,1915  CHARLOTTE CIR  FULTONDALE,Jefferson County,AL,350681201
129060,1913  CHARLOTTE CIR  FULTONDALE,Jefferson County,AL,350681201
129061,2814  SLOSS LN  FULTONDALE,Jefferson County,AL,350681255
129062,2015  SLOSS SHAFT RD  FULTONDALE,Jefferson County,AL,350681235
129063,2914  DAVE CLIFF DR  FULTONDALE,Jefferson County,AL,350681239
129064,820  HONEYSUCKLE DR  FULTONDALE,Jefferson County,AL,350681331
129065,831  HONEYSUCKLE DR  FULTONDALE,Jefferson County,AL,350681332
129066,220  LESLIE LN  FULTONDALE,Jefferson County,AL,350681377
129067,1001  WALKER AVE  BIRMINGHAM,Jefferson County,AL,35217
129068,2822  WALKER CT  BIRMINGHAM,Jefferson County,AL,352171065
129069,891  LUAL DR  BIRMINGHAM,Jefferson County,AL,35217
129070,925  CALVARY XING  FULTONDALE,Jefferson County,AL,35068
129071,1806  NORRIS CIR  FULTONDALE,Jefferson County,AL,350681627
129072,1829  NORRIS CIR  FULTONDALE,Jefferson County,AL,350681630
129073,1600  STOUTS RD  FULTONDALE,Jefferson County,AL,350681962
129074,1113  OLD WALKER CHAPEL RD  FULTONDALE,Jefferson County,AL,350681650
129075,1220  WALKER CHAPEL RD  FULTONDALE,Jefferson County,AL,350681759
129076,915  CODY CIR  FULTONDALE,Jefferson County,AL,350684303
129077,1509  DECATUR HWY  FULTONDALE,Jefferson County,AL,35068
129078,2825  RIDGEBROOK RD  FULTONDALE,Jefferson County,AL,350681243
