,street,county,state,zip
178298,308  PARKWAY DR  TRUSSVILLE,Jefferson County,AL,351731128
178299,206  ROCKRIDGE AVE  TRUSSVILLE,Jefferson County,AL,351731130
178300,946  KAYLA DR  TRUSSVILLE,Jefferson County,AL,351733249
178301,320  BRENTWOOD AVE  TRUSSVILLE,Jefferson County,AL,351731111
178302,318  BRENTWOOD AVE  TRUSSVILLE,Jefferson County,AL,351731104
178303,314  BRENTWOOD AVE  TRUSSVILLE,Jefferson County,AL,351731104
178304,305  PALACE DR  TRUSSVILLE,Jefferson County,AL,351731067
178305,312  PALACE DR  TRUSSVILLE,Jefferson County,AL,351731065
178306,318  PALACE DR  TRUSSVILLE,Jefferson County,AL,351731065
178307,328  PALACE DR  TRUSSVILLE,Jefferson County,AL,351731065
178308,364  PALACE DR  TRUSSVILLE,Jefferson County,AL,351731065
178309,359  PALACE DR  TRUSSVILLE,Jefferson County,AL,351731067
178310,413  PALACE CIR  TRUSSVILLE,Jefferson County,AL,351731070
178311,417  PALACE CIR  TRUSSVILLE,Jefferson County,AL,351731070
178312,412  PALACE CIR  TRUSSVILLE,Jefferson County,AL,351731070
178313,315  BRENTWOOD AVE  TRUSSVILLE,Jefferson County,AL,351731151
178314,314  LAKE ST  TRUSSVILLE,Jefferson County,AL,351731117
178315,306  LAKE ST  TRUSSVILLE,Jefferson County,AL,351731117
178316,913  KAYLA DR  TRUSSVILLE,Jefferson County,AL,351733249
178317,537  LINDEN ST  TRUSSVILLE,Jefferson County,AL,351731232
178318,534  LINDEN ST  TRUSSVILLE,Jefferson County,AL,351731232
178319,532  LINDEN ST  TRUSSVILLE,Jefferson County,AL,351731232
178320,332  EDGEVIEW AVE  TRUSSVILLE,Jefferson County,AL,351731222
178321,515  WATER OAK CIR  TRUSSVILLE,Jefferson County,AL,351733201
178322,407  WATER OAK LN  TRUSSVILLE,Jefferson County,AL,351733204
178323,403  WATER OAK LN  TRUSSVILLE,Jefferson County,AL,351733204
178324,106  VICTORIA AVE  TRUSSVILLE,Jefferson County,AL,351733226
178325,316  HEWITT ST  TRUSSVILLE,Jefferson County,AL,351731206
178326,320  HEWITT ST  TRUSSVILLE,Jefferson County,AL,351731206
178327,324  HEWITT ST  TRUSSVILLE,Jefferson County,AL,351731206
178328,332  HEWITT ST  TRUSSVILLE,Jefferson County,AL,351731206
178329,352  HEWITT ST  TRUSSVILLE,Jefferson County,AL,351731206
178330,356  HEWITT ST  TRUSSVILLE,Jefferson County,AL,351731206
178331,269  YORK ST  TRUSSVILLE,Jefferson County,AL,351733225
178332,279  YORK ST  TRUSSVILLE,Jefferson County,AL,351733225
178333,343  BRENTWOOD AVE  TRUSSVILLE,Jefferson County,AL,351731103
178334,357  BRENTWOOD AVE  TRUSSVILLE,Jefferson County,AL,351731103
178335,679  CHRIS CT  TRUSSVILLE,Jefferson County,AL,351731079
178336,671  CHRIS CT  TRUSSVILLE,Jefferson County,AL,351731079
178337,664  CHRIS CT  TRUSSVILLE,Jefferson County,AL,351731078
178338,670  CHRIS CT  TRUSSVILLE,Jefferson County,AL,351731078
178339,339  EDGEVIEW AVE  TRUSSVILLE,Jefferson County,AL,351731224
178340,333  EDGEVIEW AVE  TRUSSVILLE,Jefferson County,AL,351731224
178341,402  NICHOLS WAY  TRUSSVILLE,Jefferson County,AL,351731238
178342,622  PENNY LN  TRUSSVILLE,Jefferson County,AL,351731398
178343,1111  PENNY LN  TRUSSVILLE,Jefferson County,AL,351732506
178344,1122  PENNY LN  TRUSSVILLE,Jefferson County,AL,351732507
178345,1215  PENNY LN  TRUSSVILLE,Jefferson County,AL,351732509
178346,1224  PENNY LN  TRUSSVILLE,Jefferson County,AL,351732508
178347,124  PARKWAY DR  TRUSSVILLE,Jefferson County,AL,351731320
178348,128  PARKWAY DR  TRUSSVILLE,Jefferson County,AL,351731320
178349,130  PARKWAY DR  TRUSSVILLE,Jefferson County,AL,351731320
178350,148  VANN CIR  TRUSSVILLE,Jefferson County,AL,351731354
178351,156  VANN CIR  TRUSSVILLE,Jefferson County,AL,351731354
178352,123 N CHALKVILLE RD  TRUSSVILLE,Jefferson County,AL,351731376
178353,119 N CHALKVILLE RD  TRUSSVILLE,Jefferson County,AL,351731376
178354,177  WILL ST  TRUSSVILLE,Jefferson County,AL,35173
178355,170  WILL ST  TRUSSVILLE,Jefferson County,AL,351731356
178356,118  VANN CIR  TRUSSVILLE,Jefferson County,AL,351731350
178357,103  WALNUT ST  TRUSSVILLE,Jefferson County,AL,351731337
178358,6979  PARC BROOK LN  TRUSSVILLE,Jefferson County,AL,351731507
178359,6942  PARC BROOK LN  TRUSSVILLE,Jefferson County,AL,351731521
178360,6937  PARC BROOK LN  TRUSSVILLE,Jefferson County,AL,351731507
178361,401  CHEROKEE DR  TRUSSVILLE,Jefferson County,AL,351731108
178362,6850  GADSDEN HWY  TRUSSVILLE,Jefferson County,AL,35173
178363,6877  GADSDEN HWY  TRUSSVILLE,Jefferson County,AL,351733503
178364,6911  GADSDEN HWY  TRUSSVILLE,Jefferson County,AL,35173
178365,4260  PRAYTOR WAY  TRUSSVILLE,Jefferson County,AL,35173
178366,4266  PRAYTOR WAY  TRUSSVILLE,Jefferson County,AL,35173
178367,4221  WATERFORD LN  TRUSSVILLE,Jefferson County,AL,351731567
178368,4208  WATERFORD LN  TRUSSVILLE,Jefferson County,AL,351731587
178369,4348  MAPLEWOOD DR  TRUSSVILLE,Jefferson County,AL,351733500
178370,6649  GADSDEN HWY  TRUSSVILLE,Jefferson County,AL,35173
178371,758  GREEN LEAF CIR  TRUSSVILLE,Jefferson County,AL,351731808
178372,6528  SPRING ST  TRUSSVILLE,Jefferson County,AL,351733874
178373,6508  SPRING ST  TRUSSVILLE,Jefferson County,AL,351733874
178374,4292  CAHABA BND  TRUSSVILLE,Jefferson County,AL,351732432
178375,4293  CAHABA BND  TRUSSVILLE,Jefferson County,AL,351732440
178376,6515  SPRING ST  TRUSSVILLE,Jefferson County,AL,351733885
178377,6563  SPRING ST  TRUSSVILLE,Jefferson County,AL,351733885
178378,222  RIDGEWOOD DR  TRUSSVILLE,Jefferson County,AL,351731816
178379,219  RIDGEWOOD DR  TRUSSVILLE,Jefferson County,AL,351731817
178380,203  YELLOW WOOD LN  TRUSSVILLE,Jefferson County,AL,351731858
178381,113  LONGLEAF LN  TRUSSVILLE,Jefferson County,AL,351731855
178382,141  LONGLEAF LN  TRUSSVILLE,Jefferson County,AL,351731855
178383,136  LONGLEAF LN  TRUSSVILLE,Jefferson County,AL,351731840
178384,211  ASH CIR  TRUSSVILLE,Jefferson County,AL,351731803
178385,224  ASH CIR  TRUSSVILLE,Jefferson County,AL,351731806
178386,210  ASH CIR  TRUSSVILLE,Jefferson County,AL,351731806
178387,112  LONGLEAF LN  TRUSSVILLE,Jefferson County,AL,351731853
178388,201  YELLOW WOOD LN  TRUSSVILLE,Jefferson County,AL,351731858
178389,212  RIDGEWOOD DR  TRUSSVILLE,Jefferson County,AL,351731816
178390,230  RIDGEWOOD DR  TRUSSVILLE,Jefferson County,AL,351731816
178391,6982  ROPER RD  TRUSSVILLE,Jefferson County,AL,351732320
178392,6611  HEMLOCK ST  TRUSSVILLE,Jefferson County,AL,351732420
178393,234  RIDGEWOOD DR  TRUSSVILLE,Jefferson County,AL,351731816
178394,3800  CREEK SIDE WAY  TRUSSVILLE,Jefferson County,AL,351733875
178395,3776  CREEK SIDE WAY  TRUSSVILLE,Jefferson County,AL,351733864
178396,712  SAGE CIR  TRUSSVILLE,Jefferson County,AL,351731819
178397,724  OAK DR E TRUSSVILLE,Jefferson County,AL,351731893
178398,77  CEDAR LN  TRUSSVILLE,Jefferson County,AL,351731488
178399,6374 S CHALKVILLE RD  TRUSSVILLE,Jefferson County,AL,351731941
178400,200  MAPLE AVE  TRUSSVILLE,Jefferson County,AL,351731429
178401,411  LINDEN ST  TRUSSVILLE,Jefferson County,AL,351731231
178402,400  BIRCH ST  TRUSSVILLE,Jefferson County,AL,351731469
178403,513  BIRCH ST  TRUSSVILLE,Jefferson County,AL,351731445
178404,517  BIRCH ST  TRUSSVILLE,Jefferson County,AL,351731445
178405,525  BIRCH ST  TRUSSVILLE,Jefferson County,AL,351731445
178406,119  DEW DR  TRUSSVILLE,Jefferson County,AL,351731409
178407,407  BIRCH ST  TRUSSVILLE,Jefferson County,AL,351731402
178408,114  MAPLE AVE  TRUSSVILLE,Jefferson County,AL,351731415
178409,325  BIRCH ST  TRUSSVILLE,Jefferson County,AL,351731401
178410,6201  SOUTHERN INDUSTRIAL DR  TRUSSVILLE,Jefferson County,AL,35173
178411,525  SIMMONS DR  TRUSSVILLE,Jefferson County,AL,35173
178412,6108  BROADWING RD  TRUSSVILLE,Jefferson County,AL,351736313
178413,6000  REDTAIL RD  TRUSSVILLE,Jefferson County,AL,351736312
178414,6256  KESTRAL VIEW RD  TRUSSVILLE,Jefferson County,AL,351736318
178415,6240  KESTRAL VIEW RD  TRUSSVILLE,Jefferson County,AL,351736318
178416,6232  KESTRAL VIEW RD  TRUSSVILLE,Jefferson County,AL,351736318
178417,6220  KESTRAL VIEW RD  TRUSSVILLE,Jefferson County,AL,351736318
178418,3637  MERLIN CIR  TRUSSVILLE,Jefferson County,AL,351736329
178419,3654  MERLIN CIR  TRUSSVILLE,Jefferson County,AL,351736329
178420,3646  MERLIN CIR  TRUSSVILLE,Jefferson County,AL,351736329
178421,3642  MERLIN CIR  TRUSSVILLE,Jefferson County,AL,351736329
178422,3610  GOSHAWK CIR  TRUSSVILLE,Jefferson County,AL,35173
178423,6266  PEREGRINE CIR  TRUSSVILLE,Jefferson County,AL,351736323
178424,6254  PEREGRINE CIR  TRUSSVILLE,Jefferson County,AL,351736323
178425,3646  HARRIER RD  TRUSSVILLE,Jefferson County,AL,351736326
178426,317  ROUNDABOUT DR  TRUSSVILLE,Jefferson County,AL,351731289
178427,315  ROUNDABOUT DR  TRUSSVILLE,Jefferson County,AL,351731289
178428,238  CALUMET PL  TRUSSVILLE,Jefferson County,AL,351733241
178429,391  CALUMET WAY  TRUSSVILLE,Jefferson County,AL,351733247
178430,261  CALUMET PL  TRUSSVILLE,Jefferson County,AL,351733251
178431,213  LINN DR  TRUSSVILLE,Jefferson County,AL,351731269
178432,106  ROUNDABOUT DR  TRUSSVILLE,Jefferson County,AL,351731281
178433,102  DERBY CIR  TRUSSVILLE,Jefferson County,AL,351731276
178434,406  ROUNDABOUT DR  TRUSSVILLE,Jefferson County,AL,351731286
178435,102  POST CIR  TRUSSVILLE,Jefferson County,AL,351731278
178436,302  ROUNDABOUT DR  TRUSSVILLE,Jefferson County,AL,351731285
178437,103  ROUNDABOUT DR  TRUSSVILLE,Jefferson County,AL,351731282
178438,104  CALUMET CIR  TRUSSVILLE,Jefferson County,AL,351733223
178439,110  CALUMET CIR  TRUSSVILLE,Jefferson County,AL,351733223
178440,116  CALUMET CIR  TRUSSVILLE,Jefferson County,AL,351733223
178441,118  CALUMET CIR  TRUSSVILLE,Jefferson County,AL,351733223
178442,119  CALUMET CIR  TRUSSVILLE,Jefferson County,AL,351733223
178443,101  CALUMET CIR  TRUSSVILLE,Jefferson County,AL,351733223
178444,2064  GADSDEN HWY  BIRMINGHAM,Jefferson County,AL,352353229
178445,224  HIGHLAND CIR  TRUSSVILLE,Jefferson County,AL,351733261
178446,136  HIGHLAND AVE  TRUSSVILLE,Jefferson County,AL,351731461
178447,144  HIGHLAND AVE  TRUSSVILLE,Jefferson County,AL,351731461
178448,148  HIGHLAND AVE  TRUSSVILLE,Jefferson County,AL,351731461
178449,308  SLOSS CIR  TRUSSVILLE,Jefferson County,AL,351731243
178450,314  TUTWILER DR  TRUSSVILLE,Jefferson County,AL,351733213
178451,316  WOODWARD RD  TRUSSVILLE,Jefferson County,AL,35173
178452,320  WOODWARD RD  TRUSSVILLE,Jefferson County,AL,351733279
178453,322  WOODWARD RD  TRUSSVILLE,Jefferson County,AL,351733279
178454,1421  CABIN HILL RD  BIRMINGHAM,Jefferson County,AL,352352807
178455,1413  CABIN HILL RD  BIRMINGHAM,Jefferson County,AL,352352807
178456,1300  TURNCLIFF DR  BIRMINGHAM,Jefferson County,AL,352352767
178457,1320  TURNCLIFF DR  BIRMINGHAM,Jefferson County,AL,352352767
178458,1328  TURNCLIFF DR  BIRMINGHAM,Jefferson County,AL,352352767
178459,1612  TURNCLIFF WAY  BIRMINGHAM,Jefferson County,AL,352352743
178460,1355  TURNCLIFF DR  BIRMINGHAM,Jefferson County,AL,352352767
178461,1604  TURNCLIFF WAY  BIRMINGHAM,Jefferson County,AL,35235
178462,1336  TURNCLIFF DR  BIRMINGHAM,Jefferson County,AL,352352767
178463,1435  FARMINGTON RD  BIRMINGHAM,Jefferson County,AL,352352836
178464,1422  CABIN HILL RD  BIRMINGHAM,Jefferson County,AL,352352808
178465,1509  BREWSTER CIR  BIRMINGHAM,Jefferson County,AL,352351734
178466,1508  BREWSTER CIR  BIRMINGHAM,Jefferson County,AL,352351713
178467,1500  HIGHLAND DR  BIRMINGHAM,Jefferson County,AL,352351721
178468,1058  MESA DR  BIRMINGHAM,Jefferson County,AL,352351706
178469,1056  MEDINA DR  BIRMINGHAM,Jefferson County,AL,352351648
178470,1069  MESA DR  BIRMINGHAM,Jefferson County,AL,352351725
178471,1020  MEDINA DR  BIRMINGHAM,Jefferson County,AL,352351602
178472,1041  MEDINA DR  BIRMINGHAM,Jefferson County,AL,352351641
178473,1017  MEDINA DR  BIRMINGHAM,Jefferson County,AL,352351641
178474,1432  HICKORY PL  BIRMINGHAM,Jefferson County,AL,352351621
178475,1441  HICKORY LN  BIRMINGHAM,Jefferson County,AL,352351618
178476,1413  HICKORY PL  BIRMINGHAM,Jefferson County,AL,352351620
178477,1400  PINE TREE DR  BIRMINGHAM,Jefferson County,AL,352352801
178478,1400  HIGHLAND DR  BIRMINGHAM,Jefferson County,AL,352352825
178479,1444  HIGHLAND DR  BIRMINGHAM,Jefferson County,AL,352352825
178480,1409  PINE TREE DR  BIRMINGHAM,Jefferson County,AL,35235
178481,1405  PINE TREE DR  BIRMINGHAM,Jefferson County,AL,352352851
178482,1345  SPRINGVILLE RD  BIRMINGHAM,Jefferson County,AL,352156516
178483,1417  TYLER LN  BIRMINGHAM,Jefferson County,AL,352351632
178484,1360  WINOLA LN  BIRMINGHAM,Jefferson County,AL,352351645
178485,1315  SPRINGVILLE RD  BIRMINGHAM,Jefferson County,AL,352156503
178486,1344  PINEBROOK LN  BIRMINGHAM,Jefferson County,AL,352351524
178487,1336  PINEBROOK LN  BIRMINGHAM,Jefferson County,AL,352351524
178488,1308  JUNIPER DR  BIRMINGHAM,Jefferson County,AL,352351627
178489,732  VAUGHN CIR  BIRMINGHAM,Jefferson County,AL,352351617
178490,728  VAUGHN CIR  BIRMINGHAM,Jefferson County,AL,352351617
178491,1321  OAK TER  BIRMINGHAM,Jefferson County,AL,352351628
178492,1317  OAK TER  BIRMINGHAM,Jefferson County,AL,352351628
178493,1308  HIGHPOINT TER  BIRMINGHAM,Jefferson County,AL,352351623
178494,1316  HIGHPOINT TER  BIRMINGHAM,Jefferson County,AL,352351623
178495,1340  HIGHPOINT TER  BIRMINGHAM,Jefferson County,AL,352351623
178496,1305  JUNIPER DR  BIRMINGHAM,Jefferson County,AL,352351626
178497,1341  WARE BLVD  BIRMINGHAM,Jefferson County,AL,352351532
178498,1325  HIGHPOINT TER  BIRMINGHAM,Jefferson County,AL,352351622
178499,1317  HIGHPOINT TER  BIRMINGHAM,Jefferson County,AL,352351622
178500,1313  HIGHPOINT TER  BIRMINGHAM,Jefferson County,AL,352351622
178501,1309  HIGHPOINT TER  BIRMINGHAM,Jefferson County,AL,352351622
178502,1341  PINEBROOK LN  BIRMINGHAM,Jefferson County,AL,352351523
178503,1301  WARE BLVD  BIRMINGHAM,Jefferson County,AL,352351532
178504,1217  WARE BLVD  BIRMINGHAM,Jefferson County,AL,352351537
178505,1143  WARE BLVD  BIRMINGHAM,Jefferson County,AL,352351525
178506,1201  FALCON DR  BIRMINGHAM,Jefferson County,AL,352351507
178507,1144  EDWARDS LAKE RD  BIRMINGHAM,Jefferson County,AL,35235
178508,1209  EDWARDS LAKE CIR  BIRMINGHAM,Jefferson County,AL,352352733
178509,140  PASTOR ST  GRAYSVILLE,Jefferson County,AL,350739711
178510,4173  BROOKSIDE CARDIFF RD  GRAYSVILLE,Jefferson County,AL,350739717
178511,3880  BROOKSIDE CARDIFF RD  GRAYSVILLE,Jefferson County,AL,35073
178512,4067  CHERRY AVE  BIRMINGHAM,Jefferson County,AL,352146316
178513,524  MISSISSIPPI ST  BIRMINGHAM,Jefferson County,AL,35214
178514,605  MAIN ST  GRAYSVILLE,Jefferson County,AL,35073
178515,113  MAIN ST  GRAYSVILLE,Jefferson County,AL,350738001
178516,131  MIMOSA ST  BIRMINGHAM,Jefferson County,AL,352146369
178517,338  BIVENS BROOKSIDE RD  BIRMINGHAM,Jefferson County,AL,352141049
178518,195  VALLEY DR  BIRMINGHAM,Jefferson County,AL,352141024
178519,572  BIVENS BROOKSIDE RD  BIRMINGHAM,Jefferson County,AL,352141051
178520,2318  BROOKSIDE COALBURG RD  BIRMINGHAM,Jefferson County,AL,35214
178521,724  BIVENS BROOKSIDE RD  BIRMINGHAM,Jefferson County,AL,352146346
178522,2023  BROOKSIDE COALBURG RD  BIRMINGHAM,Jefferson County,AL,352141054
178523,2100  BROOKSIDE COALBURG RD  BIRMINGHAM,Jefferson County,AL,352141055
178524,664  CIRCLE HEIGHTS DR  BIRMINGHAM,Jefferson County,AL,352141035
178525,668  CIRCLE HEIGHTS DR  BIRMINGHAM,Jefferson County,AL,352141035
178526,684  CIRCLE HEIGHTS DR  BIRMINGHAM,Jefferson County,AL,352141035
178527,2122  BROOKSIDE COALBURG RD  BIRMINGHAM,Jefferson County,AL,35214
178528,4199  MUNICIPAL DR  BIRMINGHAM,Jefferson County,AL,35214
178529,685  CIRCLE HEIGHTS DR  BIRMINGHAM,Jefferson County,AL,352141035
178530,715  BIVENS BROOKSIDE RD  BIRMINGHAM,Jefferson County,AL,35214
178531,3480  CHERRY AVE  BIRMINGHAM,Jefferson County,AL,352146329
178532,1014  BIVENS CHAPEL RD  BIRMINGHAM,Jefferson County,AL,352141004
178533,1020  SANDYBROOK CIR  BIRMINGHAM,Jefferson County,AL,352141028
178534,1028  SANDYBROOK CIR  BIRMINGHAM,Jefferson County,AL,352141028
178535,1009  SANDYBROOK CIR  BIRMINGHAM,Jefferson County,AL,352141027
178536,1000  ROCKY BROOK TRL  BIRMINGHAM,Jefferson County,AL,352141026
178537,328  15TH AVE SE GRAYSVILLE,Jefferson County,AL,350731963
178538,1597  3RD ST SE GRAYSVILLE,Jefferson County,AL,350731902
178539,1254 S MAIN ST  GRAYSVILLE,Jefferson County,AL,35073
178540,180  15TH AVE SW GRAYSVILLE,Jefferson County,AL,350731632
178541,1059  9TH ST SE GRAYSVILLE,Jefferson County,AL,35073
178542,3712  BURNS DR  ADAMSVILLE,Jefferson County,AL,35005
178543,101  4TH AVE SE GRAYSVILLE,Jefferson County,AL,350731524
178544,558  1ST ST SW GRAYSVILLE,Jefferson County,AL,350731742
178545,177  6TH AVE SE GRAYSVILLE,Jefferson County,AL,350731821
178546,659  1ST ST SE GRAYSVILLE,Jefferson County,AL,350731802
178547,624  1ST PL SW GRAYSVILLE,Jefferson County,AL,350731740
178548,770 S MAIN ST  GRAYSVILLE,Jefferson County,AL,350731733
178549,868  1ST ST SE GRAYSVILLE,Jefferson County,AL,350731803
178550,856  2ND ST SE GRAYSVILLE,Jefferson County,AL,350731809
178551,414  7TH ST SW GRAYSVILLE,Jefferson County,AL,350731619
178552,319  PORTERCREST RD  GRAYSVILLE,Jefferson County,AL,350731668
178553,587  7TH ST SW GRAYSVILLE,Jefferson County,AL,35073
178554,624  7TH ST SW GRAYSVILLE,Jefferson County,AL,350731623
178555,733  8TH AVE SW GRAYSVILLE,Jefferson County,AL,350731656
178556,733  7TH ST SW GRAYSVILLE,Jefferson County,AL,350731626
178557,221  PORTERCREST RD  GRAYSVILLE,Jefferson County,AL,350731670
178558,539  6TH AVE SW GRAYSVILLE,Jefferson County,AL,35073
178559,459  7TH AVE SW GRAYSVILLE,Jefferson County,AL,350731614
178560,555  7TH AVE SW GRAYSVILLE,Jefferson County,AL,350731616
178561,6040  CRUCE RD  ADAMSVILLE,Jefferson County,AL,350051044
178562,462  10TH AVE SW GRAYSVILLE,Jefferson County,AL,35073
178563,428  10TH AVE SW GRAYSVILLE,Jefferson County,AL,350731648
178564,307  10TH AVE SW GRAYSVILLE,Jefferson County,AL,350731645
178565,5316  BELLWOOD DR  ADAMSVILLE,Jefferson County,AL,350051707
178566,5205  BELLWOOD DR  ADAMSVILLE,Jefferson County,AL,350051708
178567,5208  HENDERSON RD  ADAMSVILLE,Jefferson County,AL,350051804
178568,4903  JONES ST  ADAMSVILLE,Jefferson County,AL,35005
178569,12  MILES ST  ADAMSVILLE,Jefferson County,AL,350051291
178570,5300  MAIN ST  ADAMSVILLE,Jefferson County,AL,350054205
178571,5725  BANKHEAD HWY  ADAMSVILLE,Jefferson County,AL,35005
178572,217  HANNAH CT  ADAMSVILLE,Jefferson County,AL,350051132
178573,1625  WILKINSON DR  ADAMSVILLE,Jefferson County,AL,35005
178574,1600  WILKINSON DR  ADAMSVILLE,Jefferson County,AL,350051143
178575,5  WEEKS ST  ADAMSVILLE,Jefferson County,AL,350051142
178576,17  WEEKS ST  ADAMSVILLE,Jefferson County,AL,350051142
178577,17  HICKORY ST  ADAMSVILLE,Jefferson County,AL,350051146
178578,5457  ROBIN CIR  ADAMSVILLE,Jefferson County,AL,350051106
178579,5440  ROBIN CIR  ADAMSVILLE,Jefferson County,AL,350051107
