,street,county,state,zip
29793,833  JEFFERY LN  BIRMINGHAM,Jefferson County,AL,352352610
29794,820  NORTHCREST DR  BIRMINGHAM,Jefferson County,AL,352352615
29795,809  HERITAGE DR  BIRMINGHAM,Jefferson County,AL,352352605
29796,1000  WANDA CIR  BIRMINGHAM,Jefferson County,AL,352352631
29797,1009  JEFFERY DR  BIRMINGHAM,Jefferson County,AL,352352608
29798,517  ROLLINGWOOD RD  BIRMINGHAM,Jefferson County,AL,352351126
29799,901  T ST  BIRMINGHAM,Jefferson County,AL,352352530
29800,941  T ST  BIRMINGHAM,Jefferson County,AL,352352530
29801,928  SHERWOOD FOREST DR  BIRMINGHAM,Jefferson County,AL,352352525
29802,840  SHERWOOD FOREST DR  BIRMINGHAM,Jefferson County,AL,352352546
29803,848  NORTHCREST DR  BIRMINGHAM,Jefferson County,AL,352352617
29804,1209  ZELLMARK LN  BIRMINGHAM,Jefferson County,AL,352352640
29805,844  MARION LN  BIRMINGHAM,Jefferson County,AL,352352613
29806,820  SHERWOOD FOREST DR  BIRMINGHAM,Jefferson County,AL,352352535
29807,816  SHERWOOD FOREST DR  BIRMINGHAM,Jefferson County,AL,352352535
29808,805  MARION LN  BIRMINGHAM,Jefferson County,AL,352352612
29809,817  SHERWOOD FOREST DR  BIRMINGHAM,Jefferson County,AL,352352536
29810,821  SHERWOOD FOREST DR  BIRMINGHAM,Jefferson County,AL,352352536
29811,837  SHERWOOD FOREST DR  BIRMINGHAM,Jefferson County,AL,352352536
29812,849  SHERWOOD FOREST DR  BIRMINGHAM,Jefferson County,AL,352352536
29813,1100  LITTLE JOHN LN  BIRMINGHAM,Jefferson County,AL,352352519
29814,1136  LITTLE JOHN LN  BIRMINGHAM,Jefferson County,AL,352352519
29815,1108  BOWMAN RD  BIRMINGHAM,Jefferson County,AL,352352507
29816,1002  T ST  BIRMINGHAM,Jefferson County,AL,352352533
29817,1433  PARAGON PKWY  BIRMINGHAM,Jefferson County,AL,352352622
29818,1421  PARAGON PKWY  BIRMINGHAM,Jefferson County,AL,352352622
29819,1413  PARAGON PKWY  BIRMINGHAM,Jefferson County,AL,352352622
29820,1409  PARAGON PKWY  BIRMINGHAM,Jefferson County,AL,352352622
29821,1381  PARAGON PKWY  BIRMINGHAM,Jefferson County,AL,352352648
29822,1329  PARAGON PKWY  BIRMINGHAM,Jefferson County,AL,352352648
29823,1473  PARAGON PKWY  BIRMINGHAM,Jefferson County,AL,352352651
29824,1320  WESTMINSTER PL  BIRMINGHAM,Jefferson County,AL,352352633
29825,1448  PARAGON PKWY  BIRMINGHAM,Jefferson County,AL,352352623
29826,1452  PARAGON PKWY  BIRMINGHAM,Jefferson County,AL,352352623
29827,1468  PARAGON PKWY  BIRMINGHAM,Jefferson County,AL,352352623
29828,1305  WESTMINSTER PL  BIRMINGHAM,Jefferson County,AL,352352632
29829,924  ROCKINGHAM RD  BIRMINGHAM,Jefferson County,AL,352352642
29830,936  ROCKINGHAM RD  BIRMINGHAM,Jefferson County,AL,352352642
29831,913  ROCKINGHAM RD  BIRMINGHAM,Jefferson County,AL,352352627
29832,901  ROCKINGHAM RD  BIRMINGHAM,Jefferson County,AL,352352627
29833,3331  CHASE CT  BIRMINGHAM,Jefferson County,AL,352354301
29834,3323  CHASE CT  BIRMINGHAM,Jefferson County,AL,352354301
29835,3299  CHASE CT  BIRMINGHAM,Jefferson County,AL,352354306
29836,3283  CHASE CT  BIRMINGHAM,Jefferson County,AL,352354306
29837,3294  CHASE CT  BIRMINGHAM,Jefferson County,AL,352354302
29838,5015  BROOKES CROSSING BLVD  BIRMINGHAM,Jefferson County,AL,35235
29839,3286  CHASE CT  BIRMINGHAM,Jefferson County,AL,352354302
29840,3209  BROOKES CROSSING CIR  BIRMINGHAM,Jefferson County,AL,352353210
29841,3191  CHASE CT  BIRMINGHAM,Jefferson County,AL,352354305
29842,3195  CHASE CT  BIRMINGHAM,Jefferson County,AL,352354305
29843,3199  CHASE CT  BIRMINGHAM,Jefferson County,AL,352354305
29844,3203  CHASE CT  BIRMINGHAM,Jefferson County,AL,352354306
29845,3215  CHASE CT  BIRMINGHAM,Jefferson County,AL,352354306
29846,3219  CHASE CT  BIRMINGHAM,Jefferson County,AL,352354306
29847,5309  WILSON WAY  BIRMINGHAM,Jefferson County,AL,352354401
29848,5301  WILSON WAY  BIRMINGHAM,Jefferson County,AL,352354401
29849,5071  BROOKES CROSSING BLVD  BIRMINGHAM,Jefferson County,AL,352353252
29850,5476  WISTERIA TRCE  TRUSSVILLE,Jefferson County,AL,351736316
29851,5460  WISTERIA TRCE  TRUSSVILLE,Jefferson County,AL,351736316
29852,5428  WISTERIA TRCE  TRUSSVILLE,Jefferson County,AL,351736316
29853,5476  MAGNOLIA TRL  TRUSSVILLE,Jefferson County,AL,351736319
29854,5460  MAGNOLIA TRL  TRUSSVILLE,Jefferson County,AL,351736319
29855,5428  MAGNOLIA TRL  TRUSSVILLE,Jefferson County,AL,351736319
29856,5453  MAGNOLIA TRL  TRUSSVILLE,Jefferson County,AL,351736319
29857,5493  MAGNOLIA TRL  TRUSSVILLE,Jefferson County,AL,351736319
29858,5442  CAMELLIA LN  TRUSSVILLE,Jefferson County,AL,351736322
29859,5419  CAMELLIA LN  TRUSSVILLE,Jefferson County,AL,351736322
29860,5423  AZALEA TRCE  TRUSSVILLE,Jefferson County,AL,351736321
29861,3156  TRACE WAY  TRUSSVILLE,Jefferson County,AL,351732372
29862,3160  TRACE WAY  TRUSSVILLE,Jefferson County,AL,351732372
29863,3168  TRACE WAY  TRUSSVILLE,Jefferson County,AL,351732372
29864,3215  TRACE WAY  TRUSSVILLE,Jefferson County,AL,351732334
29865,6308  TRACE WAY CIR  TRUSSVILLE,Jefferson County,AL,351732345
29866,6332  TRACE WAY CIR  TRUSSVILLE,Jefferson County,AL,351732345
29867,6329  TRACE WAY CIR  TRUSSVILLE,Jefferson County,AL,351732346
29868,6317  TRACE WAY CIR  TRUSSVILLE,Jefferson County,AL,351732346
29869,3409  WOOD TRACE CIR  TRUSSVILLE,Jefferson County,AL,351731923
29870,286  DAWNS WAY  TRUSSVILLE,Jefferson County,AL,351731931
29871,118  AMBER TRCE  TRUSSVILLE,Jefferson County,AL,35173
29872,135  AMBER TRCE  TRUSSVILLE,Jefferson County,AL,351732336
29873,3091  1ST ST  TRUSSVILLE,Jefferson County,AL,351732384
29874,3028  QUEENSTOWN RD  TRUSSVILLE,Jefferson County,AL,351732056
29875,132  MONTGOMERY AVE  TRUSSVILLE,Jefferson County,AL,35173
29876,479  GLEN CROSS CV  TRUSSVILLE,Jefferson County,AL,351736604
29877,323  GLEN CROSS WAY  TRUSSVILLE,Jefferson County,AL,351736602
29878,331  GLEN CROSS WAY  TRUSSVILLE,Jefferson County,AL,351736602
29879,339  GLEN CROSS WAY  TRUSSVILLE,Jefferson County,AL,351736602
29880,343  GLEN CROSS WAY  TRUSSVILLE,Jefferson County,AL,351736602
29881,342  GLEN CROSS WAY  TRUSSVILLE,Jefferson County,AL,351736601
29882,330  GLEN CROSS WAY  TRUSSVILLE,Jefferson County,AL,351736601
29883,236  GLEN CROSS DR  TRUSSVILLE,Jefferson County,AL,351730019
29884,228  GLEN CROSS DR  TRUSSVILLE,Jefferson County,AL,351730019
29885,220  GLEN CROSS DR  TRUSSVILLE,Jefferson County,AL,351730019
29886,101  GLEN CROSS CIR  TRUSSVILLE,Jefferson County,AL,351730015
29887,113  GLEN CROSS CIR  TRUSSVILLE,Jefferson County,AL,351730015
29888,117  GLEN CROSS CIR  TRUSSVILLE,Jefferson County,AL,351730015
29889,107  CAHABA FOREST DR  TRUSSVILLE,Jefferson County,AL,351732003
29890,3439  COODY RD  TRUSSVILLE,Jefferson County,AL,351732051
29891,3376  CEDARBROOK CIR  TRUSSVILLE,Jefferson County,AL,351732067
29892,3461  CEDARBROOK CIR  TRUSSVILLE,Jefferson County,AL,351732085
29893,3208  BROOKVIEW LN  TRUSSVILLE,Jefferson County,AL,351732038
29894,3114  CEDARBROOK LN  TRUSSVILLE,Jefferson County,AL,351732089
29895,3447  CEDARBROOK CIR  TRUSSVILLE,Jefferson County,AL,351732034
29896,3423  CEDARBROOK CIR  TRUSSVILLE,Jefferson County,AL,351732034
29897,3424  CEDARBROOK CIR  TRUSSVILLE,Jefferson County,AL,351732033
29898,3396  CEDARBROOK CIR  TRUSSVILLE,Jefferson County,AL,351732092
29899,3388  CEDARBROOK CIR  TRUSSVILLE,Jefferson County,AL,351732092
29900,3400  CROSSCREEK CIR  TRUSSVILLE,Jefferson County,AL,351732030
29901,3404  CROSSCREEK CIR  TRUSSVILLE,Jefferson County,AL,351732030
29902,3414  CROSSCREEK CIR  TRUSSVILLE,Jefferson County,AL,351732030
29903,107  WOODRIDGE CIR  TRUSSVILLE,Jefferson County,AL,351732026
29904,106  WOODRIDGE CIR  TRUSSVILLE,Jefferson County,AL,351732090
29905,6811  LEXINGTON OAKS DR  TRUSSVILLE,Jefferson County,AL,351735169
29906,3209  SMITH SIMS RD  TRUSSVILLE,Jefferson County,AL,351732121
29907,3186  SMITH SIMS RD  TRUSSVILLE,Jefferson County,AL,351732122
29908,3204  SMITH SIMS RD  TRUSSVILLE,Jefferson County,AL,351732124
29909,3005  CONCORD CIR  TRUSSVILLE,Jefferson County,AL,351735171
29910,6870  LEXINGTON OAKS DR  TRUSSVILLE,Jefferson County,AL,351735167
29911,3308  CHURCHILL DR  TRUSSVILLE,Jefferson County,AL,351735199
29912,3316  CHURCHILL DR  TRUSSVILLE,Jefferson County,AL,351735199
29913,3320  CHURCHILL DR  TRUSSVILLE,Jefferson County,AL,351735199
29914,6486  LEXINGTON OAKS LN  TRUSSVILLE,Jefferson County,AL,351735297
29915,6490  LEXINGTON OAKS LN  TRUSSVILLE,Jefferson County,AL,35173
29916,1639  QUAIL RIDGE DR  GARDENDALE,Jefferson County,AL,350712874
29917,1603  QUAIL RIDGE DR  GARDENDALE,Jefferson County,AL,350712874
29918,984  BERRYWOOD DR  GARDENDALE,Jefferson County,AL,350712532
29919,846  RIDGECREST DR  GARDENDALE,Jefferson County,AL,350712549
29920,950  BERRYWOOD DR  GARDENDALE,Jefferson County,AL,350712532
29921,948  BERRYWOOD DR  GARDENDALE,Jefferson County,AL,350712532
29922,901  PINEMEADOW DR  GARDENDALE,Jefferson County,AL,350712537
29923,909  PINEMEADOW DR  GARDENDALE,Jefferson County,AL,350712537
29924,917  PINEMEADOW DR  GARDENDALE,Jefferson County,AL,350712537
29925,921  PINEMEADOW DR  GARDENDALE,Jefferson County,AL,350712537
29926,858  RIDGECREST DR  GARDENDALE,Jefferson County,AL,350712549
29927,849  RIDGECREST DR  GARDENDALE,Jefferson County,AL,350712550
29928,896  PINEMEADOW DR  GARDENDALE,Jefferson County,AL,350713511
29929,1025  PINEMEADOW DR  GARDENDALE,Jefferson County,AL,350712964
29930,1041  PINEMEADOW DR  GARDENDALE,Jefferson County,AL,350712964
29931,1053  PINEMEADOW DR  GARDENDALE,Jefferson County,AL,350712964
29932,1040  PINEMEADOW DR  GARDENDALE,Jefferson County,AL,35071
29933,5108  PINEMEADOW CIR  GARDENDALE,Jefferson County,AL,350713525
29934,1073  PINEMEADOW DR  GARDENDALE,Jefferson County,AL,350712964
29935,5321  PINENEEDLE DR  GARDENDALE,Jefferson County,AL,350713517
29936,1052  PINEMEADOW DR  GARDENDALE,Jefferson County,AL,350712904
29937,5357  PINENEEDLE DR  GARDENDALE,Jefferson County,AL,350713517
29938,5350  PINENEEDLE DR  GARDENDALE,Jefferson County,AL,350712503
29939,5346  PINENEEDLE DR  GARDENDALE,Jefferson County,AL,350712503
29940,1054  SHORT LEAF CIR  GARDENDALE,Jefferson County,AL,350713521
29941,4957  GRIMMETT CIR  GARDENDALE,Jefferson County,AL,350713520
29942,4962  GRIMMETT CIR  GARDENDALE,Jefferson County,AL,350713519
29943,2416  5TH PL NW CENTER POINT,Jefferson County,AL,352152324
29944,2400  5TH ST NW CENTER POINT,Jefferson County,AL,352152322
29945,2432  5TH ST NW CENTER POINT,Jefferson County,AL,352152322
29946,437  SUNHILL RD NW CENTER POINT,Jefferson County,AL,352152439
29947,500  25TH AVE NW CENTER POINT,Jefferson County,AL,352152334
29948,2405  5TH ST NW CENTER POINT,Jefferson County,AL,352152321
29949,2404  4TH ST NW CENTER POINT,Jefferson County,AL,352152448
29950,2440  4TH ST NW CENTER POINT,Jefferson County,AL,352152448
29951,2425  3RD PL NW CENTER POINT,Jefferson County,AL,352152429
29952,2401  3RD PL NW CENTER POINT,Jefferson County,AL,352152429
29953,300  24TH AVE NW CENTER POINT,Jefferson County,AL,352152442
29954,305  SUNHILL RD NW CENTER POINT,Jefferson County,AL,352152437
29955,325  24TH CT NW CENTER POINT,Jefferson County,AL,352152456
29956,324  24TH CT NW CENTER POINT,Jefferson County,AL,352152457
29957,2337  3RD PL NW CENTER POINT,Jefferson County,AL,352153305
29958,2328  3RD ST NW CENTER POINT,Jefferson County,AL,352153304
29959,2336  3RD ST NW CENTER POINT,Jefferson County,AL,352153304
29960,2347  4TH ST NW CENTER POINT,Jefferson County,AL,352153309
29961,2313  4TH ST NW CENTER POINT,Jefferson County,AL,352153309
29962,2320  3RD PL NW CENTER POINT,Jefferson County,AL,352153306
29963,2348  3RD PL NW CENTER POINT,Jefferson County,AL,352153306
29964,2340  5TH ST NW CENTER POINT,Jefferson County,AL,352153312
29965,2120  5TH PL NW CENTER POINT,Jefferson County,AL,352153314
29966,421  23RD AVE NW CENTER POINT,Jefferson County,AL,352153327
29967,2240  3RD ST NW CENTER POINT,Jefferson County,AL,352153434
29968,405  SUN VALLEY RD  CENTER POINT,Jefferson County,AL,352153335
29969,350  SUN VALLEY CIR  CENTER POINT,Jefferson County,AL,352153330
29970,1701  KATHY LN  FULTONDALE,Jefferson County,AL,350681420
29971,3024  KATHY LN  FULTONDALE,Jefferson County,AL,350681453
29972,1709  PINEWOOD LN  FULTONDALE,Jefferson County,AL,350681422
29973,3022  FOREST DR  FULTONDALE,Jefferson County,AL,35068
29974,1708  KATHY LN  FULTONDALE,Jefferson County,AL,350681452
29975,1701  ELKWOOD DR  FULTONDALE,Jefferson County,AL,350681450
29976,2705  WALKER ST  FULTONDALE,Jefferson County,AL,350681507
29977,2608  JONES ST  FULTONDALE,Jefferson County,AL,35068
29978,1600  HOLLINGSWORTH DR  FULTONDALE,Jefferson County,AL,350681505
29979,2810  WALKER ST  FULTONDALE,Jefferson County,AL,350681503
29980,1620  ELKWOOD DR  FULTONDALE,Jefferson County,AL,350681409
29981,3020  BURKWOOD RD  FULTONDALE,Jefferson County,AL,350681428
29982,1512  ELKWOOD DR  FULTONDALE,Jefferson County,AL,350681404
29983,3018  BRISCOE CIR  FULTONDALE,Jefferson County,AL,350681425
29984,3026  BRISCOE CIR  FULTONDALE,Jefferson County,AL,350681425
29985,3000  DOGWOOD LN  FULTONDALE,Jefferson County,AL,350681408
29986,3028  DOGWOOD LN  FULTONDALE,Jefferson County,AL,350681408
29987,1609  KATHY LN  FULTONDALE,Jefferson County,AL,350681464
29988,1513  KATHY LN  FULTONDALE,Jefferson County,AL,350681430
29989,1509  KATHY LN  FULTONDALE,Jefferson County,AL,350681458
29990,1400  KATHY LN  BIRMINGHAM,Jefferson County,AL,35068
29991,3336  CHAPEL HILLS PKWY  FULTONDALE,Jefferson County,AL,350681556
29992,3278  CHAPEL HILLS PKWY  FULTONDALE,Jefferson County,AL,350686065
29993,461  CHAPEL HILL CV  FULTONDALE,Jefferson County,AL,350686067
29994,3287  CHAPEL HILLS PKWY  FULTONDALE,Jefferson County,AL,350686059
29995,3348  CHAPEL HILLS PKWY  FULTONDALE,Jefferson County,AL,350681556
29996,548  SUMMIT CIR  FULTONDALE,Jefferson County,AL,350686010
29997,561  SUMMIT CIR  FULTONDALE,Jefferson County,AL,350686017
29998,277  CHAPEL HILL TRL  FULTONDALE,Jefferson County,AL,350686080
29999,274  CHAPEL HILL TRL  FULTONDALE,Jefferson County,AL,350686079
30000,240  CHAPEL HILL TRL  FULTONDALE,Jefferson County,AL,350686079
30001,411 W PARK DR  FULTONDALE,Jefferson County,AL,350686074
30002,398 W PARK DR  FULTONDALE,Jefferson County,AL,350686073
30003,394 W PARK DR  FULTONDALE,Jefferson County,AL,350686073
30004,374 W PARK DR  FULTONDALE,Jefferson County,AL,350686073
30005,358 W PARK DR  FULTONDALE,Jefferson County,AL,350686073
30006,1317  STOUTS RD  FULTONDALE,Jefferson County,AL,35068
30007,715  MAIN ST  FULTONDALE,Jefferson County,AL,350681871
30008,880  CODY CIR  FULTONDALE,Jefferson County,AL,350684300
30009,852  CODY CIR  FULTONDALE,Jefferson County,AL,350684300
30010,848  CODY CIR  FULTONDALE,Jefferson County,AL,350684300
30011,887  CODY CIR  FULTONDALE,Jefferson County,AL,350684301
30012,952 ,Jefferson County,AL,350681172
30013,961 ,Jefferson County,AL,350681171
30014,908  DECATUR HWY  FULTONDALE,Jefferson County,AL,35068
30015,1328  OLD WALKER CHAPEL RD  FULTONDALE,Jefferson County,AL,35068
30016,1417  8TH AVE  FULTONDALE,Jefferson County,AL,35068
30017,1409  8TH AVE  FULTONDALE,Jefferson County,AL,350681805
30018,1313  7TH AVE  FULTONDALE,Jefferson County,AL,350681811
30019,1225  6TH AVE  FULTONDALE,Jefferson County,AL,350681838
30020,1320  5TH AVE  FULTONDALE,Jefferson County,AL,350681845
30021,1326  5TH AVE  FULTONDALE,Jefferson County,AL,35068
30022,1320  4TH AVE  FULTONDALE,Jefferson County,AL,35068
30023,1305  3RD AVE  FULTONDALE,Jefferson County,AL,350681829
30024,1212  3RD AVE  FULTONDALE,Jefferson County,AL,35068
30025,1312  3RD AVE  FULTONDALE,Jefferson County,AL,350681828
30026,1412  2ND AVE  FULTONDALE,Jefferson County,AL,350681817
30027,407  CARDIFF ST  GRAYSVILLE,Jefferson County,AL,350739709
30028,445  CARDIFF ST  GRAYSVILLE,Jefferson County,AL,350739709
30029,216  TIGER HILL RD  GRAYSVILLE,Jefferson County,AL,35073
30030,103  CHURCH ST  GRAYSVILLE,Jefferson County,AL,350739729
30031,135  PRICE ST  GRAYSVILLE,Jefferson County,AL,350739739
30032,104  CHURCH ST  GRAYSVILLE,Jefferson County,AL,350739726
30033,320  MAIN ST  GRAYSVILLE,Jefferson County,AL,350739735
30034,4142  BROOKSIDE CARDIFF RD  GRAYSVILLE,Jefferson County,AL,350739717
30035,725  MCCAY RD  GRAYSVILLE,Jefferson County,AL,350739744
30036,209  MAIN ST  GRAYSVILLE,Jefferson County,AL,35073
30037,115  BIVENS BROOKSIDE RD  BIRMINGHAM,Jefferson County,AL,352146371
30038,413  MAIN ST  GRAYSVILLE,Jefferson County,AL,35073
30039,139  PARKER ST  BIRMINGHAM,Jefferson County,AL,352141036
30040,159  PARKER ST  BIRMINGHAM,Jefferson County,AL,352141036
30041,2347  BROOKSIDE COALBURG RD  BIRMINGHAM,Jefferson County,AL,352141057
30042,2358  BROOKSIDE COALBURG RD  BIRMINGHAM,Jefferson County,AL,352141057
30043,4150  BURR DR  BIRMINGHAM,Jefferson County,AL,352141134
30044,857  OLD BIVENS BROOKSIDE RD  BIRMINGHAM,Jefferson County,AL,35214
30045,1016  SANDYBROOK CIR  BIRMINGHAM,Jefferson County,AL,352141028
30046,1013  SANDYBROOK CIR  BIRMINGHAM,Jefferson County,AL,352141027
30047,3280  CHERRY AVE  BIRMINGHAM,Jefferson County,AL,352141014
30048,3333  CHERRYBROOK DR  BIRMINGHAM,Jefferson County,AL,352141019
30049,3337  CHERRYBROOK DR  BIRMINGHAM,Jefferson County,AL,352141019
30050,3363  CHERRYBROOK DR  BIRMINGHAM,Jefferson County,AL,35214
30051,3342  CHERRY AVE  BIRMINGHAM,Jefferson County,AL,352141016
30052,1009  ROCKY BROOK TRL  BIRMINGHAM,Jefferson County,AL,352141025
30053,1012  TIMBERBROOK CIR  BIRMINGHAM,Jefferson County,AL,352141030
30054,687  1ST ST SE GRAYSVILLE,Jefferson County,AL,350731802
30055,120  7TH CT SW GRAYSVILLE,Jefferson County,AL,350731731
30056,760  1ST ST SE GRAYSVILLE,Jefferson County,AL,35073
30057,130  PORTERCREST RD  GRAYSVILLE,Jefferson County,AL,350731657
30058,734  7TH ST SW GRAYSVILLE,Jefferson County,AL,350731672
30059,143  PORTERCREST RD  GRAYSVILLE,Jefferson County,AL,350731658
30060,433  5TH AVE SW GRAYSVILLE,Jefferson County,AL,350731708
30061,445  7TH AVE SW GRAYSVILLE,Jefferson County,AL,350731614
30062,424  10TH AVE SW GRAYSVILLE,Jefferson County,AL,350731648
30063,347  10TH AVE SW GRAYSVILLE,Jefferson County,AL,35073
30064,900  GARRETT CIR  ADAMSVILLE,Jefferson County,AL,350051027
